metro_id,property_type,time_stamp,num_sales
394908,allhomes,2016-08,686.0
394908,allhomes,2016-09,685.0
394908,allhomes,2016-10,761.0
394908,allhomes,2016-11,722.0
394908,allhomes,2016-12,730.0
394908,allhomes,2017-01,754.0
394908,allhomes,2017-02,829.0
394908,allhomes,2017-03,833.0
394908,allhomes,2017-04,802.0
394908,allhomes,2017-05,774.0
394908,allhomes,2017-06,785.0
394908,allhomes,2017-07,777.0
394908,allhomes,2017-08,763.0
394908,allhomes,2017-09,725.0
394908,allhomes,2017-10,741.0
394908,allhomes,2017-11,749.0
394908,allhomes,2017-12,747.0
394908,allhomes,2018-01,778.0
394908,allhomes,2018-02,812.0
394908,allhomes,2018-03,800.0
394908,allhomes,2018-04,791.0
394908,allhomes,2018-05,771.0
394908,allhomes,2018-06,833.0
394908,allhomes,2018-07,819.0
394908,allhomes,2018-08,789.0
394908,allhomes,2018-09,734.0
394908,allhomes,2018-10,724.0
394908,allhomes,2018-11,706.0
394908,allhomes,2018-12,708.0
394908,allhomes,2019-01,723.0
394908,allhomes,2019-02,
394357,allhomes,2008-03,577.0
394357,allhomes,2008-04,610.0
394357,allhomes,2008-05,622.0
394357,allhomes,2008-06,677.0
394357,allhomes,2008-07,724.0
394357,allhomes,2008-08,771.0
394357,allhomes,2008-09,840.0
394357,allhomes,2008-10,863.0
394357,allhomes,2008-11,862.0
394357,allhomes,2008-12,896.0
394357,allhomes,2009-01,963.0
394357,allhomes,2009-02,1085.0
394357,allhomes,2009-03,1128.0
394357,allhomes,2009-04,1134.0
394357,allhomes,2009-05,1061.0
394357,allhomes,2009-06,995.0
394357,allhomes,2009-07,969.0
394357,allhomes,2009-08,981.0
394357,allhomes,2009-09,1003.0
394357,allhomes,2009-10,993.0
394357,allhomes,2009-11,1002.0
394357,allhomes,2009-12,1031.0
394357,allhomes,2010-01,1018.0
394357,allhomes,2010-02,988.0
394357,allhomes,2010-03,940.0
394357,allhomes,2010-04,939.0
394357,allhomes,2010-05,917.0
394357,allhomes,2010-06,911.0
394357,allhomes,2010-07,879.0
394357,allhomes,2010-08,860.0
394357,allhomes,2010-09,844.0
394357,allhomes,2010-10,837.0
394357,allhomes,2010-11,871.0
394357,allhomes,2010-12,914.0
394357,allhomes,2011-01,994.0
394357,allhomes,2011-02,990.0
394357,allhomes,2011-03,987.0
394357,allhomes,2011-04,938.0
394357,allhomes,2011-05,919.0
394357,allhomes,2011-06,891.0
394357,allhomes,2011-07,846.0
394357,allhomes,2011-08,880.0
394357,allhomes,2011-09,873.0
394357,allhomes,2011-10,901.0
394357,allhomes,2011-11,930.0
394357,allhomes,2011-12,940.0
394357,allhomes,2012-01,961.0
394357,allhomes,2012-02,960.0
394357,allhomes,2012-03,964.0
394357,allhomes,2012-04,942.0
394357,allhomes,2012-05,905.0
394357,allhomes,2012-06,880.0
394357,allhomes,2012-07,859.0
394357,allhomes,2012-08,846.0
394357,allhomes,2012-09,798.0
394357,allhomes,2012-10,833.0
394357,allhomes,2012-11,850.0
394357,allhomes,2012-12,902.0
394357,allhomes,2013-01,929.0
394357,allhomes,2013-02,930.0
394357,allhomes,2013-03,924.0
394357,allhomes,2013-04,877.0
394357,allhomes,2013-05,865.0
394357,allhomes,2013-06,862.0
394357,allhomes,2013-07,874.0
394357,allhomes,2013-08,868.0
394357,allhomes,2013-09,878.0
394357,allhomes,2013-10,866.0
394357,allhomes,2013-11,862.0
394357,allhomes,2013-12,852.0
394357,allhomes,2014-01,856.0
394357,allhomes,2014-02,869.0
394357,allhomes,2014-03,842.0
394357,allhomes,2014-04,858.0
394357,allhomes,2014-05,841.0
394357,allhomes,2014-06,853.0
394357,allhomes,2014-07,844.0
394357,allhomes,2014-08,863.0
394357,allhomes,2014-09,855.0
394357,allhomes,2014-10,855.0
394357,allhomes,2014-11,822.0
394357,allhomes,2014-12,839.0
394357,allhomes,2015-01,831.0
394357,allhomes,2015-02,820.0
394357,allhomes,2015-03,826.0
394357,allhomes,2015-04,848.0
394357,allhomes,2015-05,897.0
394357,allhomes,2015-06,909.0
394357,allhomes,2015-07,923.0
394357,allhomes,2015-08,913.0
394357,allhomes,2015-09,922.0
394357,allhomes,2015-10,913.0
394357,allhomes,2015-11,884.0
394357,allhomes,2015-12,888.0
394357,allhomes,2016-01,892.0
394357,allhomes,2016-02,938.0
394357,allhomes,2016-03,960.0
394357,allhomes,2016-04,959.0
394357,allhomes,2016-05,955.0
394357,allhomes,2016-06,957.0
394357,allhomes,2016-07,945.0
394357,allhomes,2016-08,947.0
394357,allhomes,2016-09,946.0
394357,allhomes,2016-10,948.0
394357,allhomes,2016-11,987.0
394357,allhomes,2016-12,1004.0
394357,allhomes,2017-01,1077.0
394357,allhomes,2017-02,1086.0
394357,allhomes,2017-03,1127.0
394357,allhomes,2017-04,1079.0
394357,allhomes,2017-05,1076.0
394357,allhomes,2017-06,1065.0
394357,allhomes,2017-07,1080.0
394357,allhomes,2017-08,1088.0
394357,allhomes,2017-09,1068.0
394357,allhomes,2017-10,1088.0
394357,allhomes,2017-11,1094.0
394357,allhomes,2017-12,1089.0
394357,allhomes,2018-01,1083.0
394357,allhomes,2018-02,1064.0
394357,allhomes,2018-03,1070.0
394357,allhomes,2018-04,1078.0
394357,allhomes,2018-05,1108.0
394357,allhomes,2018-06,1105.0
394357,allhomes,2018-07,1086.0
394357,allhomes,2018-08,1055.0
394357,allhomes,2018-09,986.0
394357,allhomes,2018-10,994.0
394357,allhomes,2018-11,990.0
394357,allhomes,2018-12,1009.0
394357,allhomes,2019-01,978.0
394357,allhomes,2019-02,
394753,allhomes,2008-03,1266.0
394753,allhomes,2008-04,1198.0
394753,allhomes,2008-05,1092.0
394753,allhomes,2008-06,1086.0
394753,allhomes,2008-07,1022.0
394753,allhomes,2008-08,985.0
394753,allhomes,2008-09,973.0
394753,allhomes,2008-10,959.0
394753,allhomes,2008-11,879.0
394753,allhomes,2008-12,812.0
394753,allhomes,2009-01,813.0
394753,allhomes,2009-02,888.0
394753,allhomes,2009-03,889.0
394753,allhomes,2009-04,866.0
394753,allhomes,2009-05,817.0
394753,allhomes,2009-06,860.0
394753,allhomes,2009-07,884.0
394753,allhomes,2009-08,916.0
394753,allhomes,2009-09,951.0
394753,allhomes,2009-10,994.0
394753,allhomes,2009-11,1078.0
394753,allhomes,2009-12,1084.0
394753,allhomes,2010-01,1093.0
394753,allhomes,2010-02,1042.0
394753,allhomes,2010-03,1025.0
394753,allhomes,2010-04,1032.0
394753,allhomes,2010-05,1015.0
394753,allhomes,2010-06,1021.0
394753,allhomes,2010-07,894.0
394753,allhomes,2010-08,845.0
394753,allhomes,2010-09,735.0
394753,allhomes,2010-10,743.0
394753,allhomes,2010-11,771.0
394753,allhomes,2010-12,815.0
394753,allhomes,2011-01,893.0
394753,allhomes,2011-02,897.0
394753,allhomes,2011-03,874.0
394753,allhomes,2011-04,794.0
394753,allhomes,2011-05,767.0
394753,allhomes,2011-06,767.0
394753,allhomes,2011-07,748.0
394753,allhomes,2011-08,761.0
394753,allhomes,2011-09,806.0
394753,allhomes,2011-10,851.0
394753,allhomes,2011-11,840.0
394753,allhomes,2011-12,845.0
394753,allhomes,2012-01,911.0
394753,allhomes,2012-02,980.0
394753,allhomes,2012-03,966.0
394753,allhomes,2012-04,939.0
394753,allhomes,2012-05,884.0
394753,allhomes,2012-06,884.0
394753,allhomes,2012-07,740.0
394753,allhomes,2012-08,670.0
394753,allhomes,2012-09,587.0
394753,allhomes,2012-10,646.0
394753,allhomes,2012-11,746.0
394753,allhomes,2012-12,869.0
394753,allhomes,2013-01,1024.0
394753,allhomes,2013-02,1075.0
394753,allhomes,2013-03,1030.0
394753,allhomes,2013-04,983.0
394753,allhomes,2013-05,938.0
394753,allhomes,2013-06,1019.0
394753,allhomes,2013-07,1035.0
394753,allhomes,2013-08,1056.0
394753,allhomes,2013-09,1067.0
394753,allhomes,2013-10,1064.0
394753,allhomes,2013-11,1077.0
394753,allhomes,2013-12,1044.0
394753,allhomes,2014-01,1059.0
394753,allhomes,2014-02,1032.0
394753,allhomes,2014-03,1047.0
394753,allhomes,2014-04,1029.0
394753,allhomes,2014-05,1053.0
394753,allhomes,2014-06,1042.0
394753,allhomes,2014-07,1076.0
394753,allhomes,2014-08,1058.0
394753,allhomes,2014-09,1088.0
394753,allhomes,2014-10,1062.0
394753,allhomes,2014-11,1066.0
394753,allhomes,2014-12,1113.0
394753,allhomes,2015-01,1157.0
394753,allhomes,2015-02,1191.0
394753,allhomes,2015-03,1187.0
394753,allhomes,2015-04,1166.0
394753,allhomes,2015-05,1145.0
394753,allhomes,2015-06,1173.0
394753,allhomes,2015-07,1220.0
394753,allhomes,2015-08,1275.0
394753,allhomes,2015-09,1252.0
394753,allhomes,2015-10,1231.0
394753,allhomes,2015-11,1139.0
394753,allhomes,2015-12,1220.0
394753,allhomes,2016-01,1229.0
394753,allhomes,2016-02,1413.0
394753,allhomes,2016-03,1312.0
394753,allhomes,2016-04,1358.0
394753,allhomes,2016-05,1302.0
394753,allhomes,2016-06,1367.0
394753,allhomes,2016-07,1333.0
394753,allhomes,2016-08,1319.0
394753,allhomes,2016-09,1302.0
394753,allhomes,2016-10,1299.0
394753,allhomes,2016-11,1306.0
394753,allhomes,2016-12,1312.0
394753,allhomes,2017-01,1382.0
394753,allhomes,2017-02,1433.0
394753,allhomes,2017-03,1451.0
394753,allhomes,2017-04,1404.0
394753,allhomes,2017-05,1398.0
394753,allhomes,2017-06,1399.0
394753,allhomes,2017-07,1389.0
394753,allhomes,2017-08,1380.0
394753,allhomes,2017-09,1361.0
394753,allhomes,2017-10,1424.0
394753,allhomes,2017-11,1311.0
394753,allhomes,2017-12,1312.0
394753,allhomes,2018-01,1379.0
394753,allhomes,2018-02,1549.0
394753,allhomes,2018-03,1558.0
394753,allhomes,2018-04,1477.0
394753,allhomes,2018-05,1437.0
394753,allhomes,2018-06,1473.0
394753,allhomes,2018-07,1448.0
394753,allhomes,2018-08,1447.0
394753,allhomes,2018-09,1428.0
394753,allhomes,2018-10,1485.0
394753,allhomes,2018-11,1372.0
394753,allhomes,2018-12,1241.0
394753,allhomes,2019-01,1127.0
394753,allhomes,2019-02,
394653,allhomes,2008-03,1600.0
394653,allhomes,2008-04,1519.0
394653,allhomes,2008-05,1418.0
394653,allhomes,2008-06,1406.0
394653,allhomes,2008-07,1371.0
394653,allhomes,2008-08,1359.0
394653,allhomes,2008-09,1312.0
394653,allhomes,2008-10,1229.0
394653,allhomes,2008-11,1124.0
394653,allhomes,2008-12,1115.0
394653,allhomes,2009-01,1121.0
394653,allhomes,2009-02,1156.0
394653,allhomes,2009-03,1120.0
394653,allhomes,2009-04,1014.0
394653,allhomes,2009-05,947.0
394653,allhomes,2009-06,931.0
394653,allhomes,2009-07,986.0
394653,allhomes,2009-08,1033.0
394653,allhomes,2009-09,1016.0
394653,allhomes,2009-10,1008.0
394653,allhomes,2009-11,1088.0
394653,allhomes,2009-12,1162.0
394653,allhomes,2010-01,1178.0
394653,allhomes,2010-02,1176.0
394653,allhomes,2010-03,1130.0
394653,allhomes,2010-04,1209.0
394653,allhomes,2010-05,1147.0
394653,allhomes,2010-06,1192.0
394653,allhomes,2010-07,1068.0
394653,allhomes,2010-08,1041.0
394653,allhomes,2010-09,953.0
394653,allhomes,2010-10,973.0
394653,allhomes,2010-11,971.0
394653,allhomes,2010-12,1013.0
394653,allhomes,2011-01,1027.0
394653,allhomes,2011-02,1119.0
394653,allhomes,2011-03,1116.0
394653,allhomes,2011-04,1100.0
394653,allhomes,2011-05,1006.0
394653,allhomes,2011-06,993.0
394653,allhomes,2011-07,984.0
394653,allhomes,2011-08,1009.0
394653,allhomes,2011-09,986.0
394653,allhomes,2011-10,983.0
394653,allhomes,2011-11,982.0
394653,allhomes,2011-12,1015.0
394653,allhomes,2012-01,1143.0
394653,allhomes,2012-02,1280.0
394653,allhomes,2012-03,1292.0
394653,allhomes,2012-04,1194.0
394653,allhomes,2012-05,1100.0
394653,allhomes,2012-06,1094.0
394653,allhomes,2012-07,1122.0
394653,allhomes,2012-08,1138.0
394653,allhomes,2012-09,1102.0
394653,allhomes,2012-10,1104.0
394653,allhomes,2012-11,1097.0
394653,allhomes,2012-12,1230.0
394653,allhomes,2013-01,1325.0
394653,allhomes,2013-02,1404.0
394653,allhomes,2013-03,1364.0
394653,allhomes,2013-04,1382.0
394653,allhomes,2013-05,1384.0
394653,allhomes,2013-06,1403.0
394653,allhomes,2013-07,1407.0
394653,allhomes,2013-08,1405.0
394653,allhomes,2013-09,1420.0
394653,allhomes,2013-10,1388.0
394653,allhomes,2013-11,1409.0
394653,allhomes,2013-12,1369.0
394653,allhomes,2014-01,1464.0
394653,allhomes,2014-02,1418.0
394653,allhomes,2014-03,1418.0
394653,allhomes,2014-04,1265.0
394653,allhomes,2014-05,1269.0
394653,allhomes,2014-06,1248.0
394653,allhomes,2014-07,1262.0
394653,allhomes,2014-08,1139.0
394653,allhomes,2014-09,1212.0
394653,allhomes,2014-10,1190.0
394653,allhomes,2014-11,1230.0
394653,allhomes,2014-12,1180.0
394653,allhomes,2015-01,1260.0
394653,allhomes,2015-02,1374.0
394653,allhomes,2015-03,1495.0
394653,allhomes,2015-04,1512.0
394653,allhomes,2015-05,1501.0
394653,allhomes,2015-06,1507.0
394653,allhomes,2015-07,1539.0
394653,allhomes,2015-08,1565.0
394653,allhomes,2015-09,1541.0
394653,allhomes,2015-10,1536.0
394653,allhomes,2015-11,1495.0
394653,allhomes,2015-12,1520.0
394653,allhomes,2016-01,1513.0
394653,allhomes,2016-02,1683.0
394653,allhomes,2016-03,1651.0
394653,allhomes,2016-04,1657.0
394653,allhomes,2016-05,1512.0
394653,allhomes,2016-06,1533.0
394653,allhomes,2016-07,1478.0
394653,allhomes,2016-08,1475.0
394653,allhomes,2016-09,1453.0
394653,allhomes,2016-10,1522.0
394653,allhomes,2016-11,1600.0
394653,allhomes,2016-12,1666.0
394653,allhomes,2017-01,1670.0
394653,allhomes,2017-02,1602.0
394653,allhomes,2017-03,1582.0
394653,allhomes,2017-04,1482.0
394653,allhomes,2017-05,1496.0
394653,allhomes,2017-06,1506.0
394653,allhomes,2017-07,1569.0
394653,allhomes,2017-08,1614.0
394653,allhomes,2017-09,1555.0
394653,allhomes,2017-10,1556.0
394653,allhomes,2017-11,1531.0
394653,allhomes,2017-12,1553.0
394653,allhomes,2018-01,1587.0
394653,allhomes,2018-02,1640.0
394653,allhomes,2018-03,1609.0
394653,allhomes,2018-04,1584.0
394653,allhomes,2018-05,1513.0
394653,allhomes,2018-06,1494.0
394653,allhomes,2018-07,1473.0
394653,allhomes,2018-08,1458.0
394653,allhomes,2018-09,1422.0
394653,allhomes,2018-10,1390.0
394653,allhomes,2018-11,1366.0
394653,allhomes,2018-12,1369.0
394653,allhomes,2019-01,1381.0
394653,allhomes,2019-02,
394952,allhomes,2008-03,565.0
394952,allhomes,2008-04,591.0
394952,allhomes,2008-05,534.0
394952,allhomes,2008-06,560.0
394952,allhomes,2008-07,584.0
394952,allhomes,2008-08,624.0
394952,allhomes,2008-09,678.0
394952,allhomes,2008-10,715.0
394952,allhomes,2008-11,728.0
394952,allhomes,2008-12,759.0
394952,allhomes,2009-01,770.0
394952,allhomes,2009-02,827.0
394952,allhomes,2009-03,790.0
394952,allhomes,2009-04,720.0
394952,allhomes,2009-05,648.0
394952,allhomes,2009-06,617.0
394952,allhomes,2009-07,636.0
394952,allhomes,2009-08,627.0
394952,allhomes,2009-09,657.0
394952,allhomes,2009-10,694.0
394952,allhomes,2009-11,734.0
394952,allhomes,2009-12,780.0
394952,allhomes,2010-01,768.0
394952,allhomes,2010-02,803.0
394952,allhomes,2010-03,764.0
394952,allhomes,2010-04,737.0
394952,allhomes,2010-05,674.0
394952,allhomes,2010-06,645.0
394952,allhomes,2010-07,629.0
394952,allhomes,2010-08,602.0
394952,allhomes,2010-09,609.0
394952,allhomes,2010-10,601.0
394952,allhomes,2010-11,613.0
394952,allhomes,2010-12,643.0
394952,allhomes,2011-01,716.0
394952,allhomes,2011-02,798.0
394952,allhomes,2011-03,781.0
394952,allhomes,2011-04,704.0
394952,allhomes,2011-05,602.0
394952,allhomes,2011-06,570.0
394952,allhomes,2011-07,578.0
394952,allhomes,2011-08,602.0
394952,allhomes,2011-09,645.0
394952,allhomes,2011-10,668.0
394952,allhomes,2011-11,682.0
394952,allhomes,2011-12,693.0
394952,allhomes,2012-01,731.0
394952,allhomes,2012-02,813.0
394952,allhomes,2012-03,810.0
394952,allhomes,2012-04,773.0
394952,allhomes,2012-05,736.0
394952,allhomes,2012-06,725.0
394952,allhomes,2012-07,709.0
394952,allhomes,2012-08,697.0
394952,allhomes,2012-09,701.0
394952,allhomes,2012-10,760.0
394952,allhomes,2012-11,781.0
394952,allhomes,2012-12,830.0
394952,allhomes,2013-01,830.0
394952,allhomes,2013-02,883.0
394952,allhomes,2013-03,846.0
394952,allhomes,2013-04,833.0
394952,allhomes,2013-05,761.0
394952,allhomes,2013-06,730.0
394952,allhomes,2013-07,738.0
394952,allhomes,2013-08,737.0
394952,allhomes,2013-09,773.0
394952,allhomes,2013-10,785.0
394952,allhomes,2013-11,772.0
394952,allhomes,2013-12,767.0
394952,allhomes,2014-01,760.0
394952,allhomes,2014-02,790.0
394952,allhomes,2014-03,749.0
394952,allhomes,2014-04,725.0
394952,allhomes,2014-05,700.0
394952,allhomes,2014-06,719.0
394952,allhomes,2014-07,718.0
394952,allhomes,2014-08,741.0
394952,allhomes,2014-09,744.0
394952,allhomes,2014-10,762.0
394952,allhomes,2014-11,752.0
394952,allhomes,2014-12,785.0
394952,allhomes,2015-01,808.0
394952,allhomes,2015-02,848.0
394952,allhomes,2015-03,851.0
394952,allhomes,2015-04,855.0
394952,allhomes,2015-05,831.0
394952,allhomes,2015-06,839.0
394952,allhomes,2015-07,852.0
394952,allhomes,2015-08,852.0
394952,allhomes,2015-09,871.0
394952,allhomes,2015-10,859.0
394952,allhomes,2015-11,820.0
394952,allhomes,2015-12,801.0
394952,allhomes,2016-01,803.0
394952,allhomes,2016-02,885.0
394952,allhomes,2016-03,888.0
394952,allhomes,2016-04,843.0
394952,allhomes,2016-05,805.0
394952,allhomes,2016-06,816.0
394952,allhomes,2016-07,851.0
394952,allhomes,2016-08,859.0
394952,allhomes,2016-09,844.0
394952,allhomes,2016-10,844.0
394952,allhomes,2016-11,844.0
394952,allhomes,2016-12,852.0
394952,allhomes,2017-01,898.0
394952,allhomes,2017-02,925.0
394952,allhomes,2017-03,932.0
394952,allhomes,2017-04,856.0
394952,allhomes,2017-05,836.0
394952,allhomes,2017-06,852.0
394952,allhomes,2017-07,864.0
394952,allhomes,2017-08,853.0
394952,allhomes,2017-09,841.0
394952,allhomes,2017-10,860.0
394952,allhomes,2017-11,885.0
394952,allhomes,2017-12,858.0
394952,allhomes,2018-01,913.0
394952,allhomes,2018-02,948.0
394952,allhomes,2018-03,972.0
394952,allhomes,2018-04,878.0
394952,allhomes,2018-05,828.0
394952,allhomes,2018-06,780.0
394952,allhomes,2018-07,819.0
394952,allhomes,2018-08,806.0
394952,allhomes,2018-09,793.0
394952,allhomes,2018-10,799.0
394952,allhomes,2018-11,767.0
394952,allhomes,2018-12,766.0
394952,allhomes,2019-01,740.0
394952,allhomes,2019-02,769.0
394318,allhomes,2008-03,727.0
394318,allhomes,2008-04,801.0
394318,allhomes,2008-05,751.0
394318,allhomes,2008-06,696.0
394318,allhomes,2008-07,675.0
394318,allhomes,2008-08,644.0
394318,allhomes,2008-09,646.0
394318,allhomes,2008-10,639.0
394318,allhomes,2008-11,608.0
394318,allhomes,2008-12,570.0
394318,allhomes,2009-01,518.0
394318,allhomes,2009-02,515.0
394318,allhomes,2009-03,514.0
394318,allhomes,2009-04,548.0
394318,allhomes,2009-05,544.0
394318,allhomes,2009-06,571.0
394318,allhomes,2009-07,597.0
394318,allhomes,2009-08,638.0
394318,allhomes,2009-09,650.0
394318,allhomes,2009-10,652.0
394318,allhomes,2009-11,717.0
394318,allhomes,2009-12,720.0
394318,allhomes,2010-01,650.0
394318,allhomes,2010-02,552.0
394318,allhomes,2010-03,567.0
394318,allhomes,2010-04,645.0
394318,allhomes,2010-05,686.0
394318,allhomes,2010-06,752.0
394318,allhomes,2010-07,698.0
394318,allhomes,2010-08,635.0
394318,allhomes,2010-09,497.0
394318,allhomes,2010-10,490.0
394318,allhomes,2010-11,519.0
394318,allhomes,2010-12,555.0
394318,allhomes,2011-01,565.0
394318,allhomes,2011-02,580.0
394318,allhomes,2011-03,603.0
394318,allhomes,2011-04,609.0
394318,allhomes,2011-05,584.0
394318,allhomes,2011-06,558.0
394318,allhomes,2011-07,556.0
394318,allhomes,2011-08,570.0
394318,allhomes,2011-09,570.0
394318,allhomes,2011-10,559.0
394318,allhomes,2011-11,571.0
394318,allhomes,2011-12,596.0
394318,allhomes,2012-01,616.0
394318,allhomes,2012-02,650.0
394318,allhomes,2012-03,640.0
394318,allhomes,2012-04,663.0
394318,allhomes,2012-05,622.0
394318,allhomes,2012-06,612.0
394318,allhomes,2012-07,619.0
394318,allhomes,2012-08,653.0
394318,allhomes,2012-09,629.0
394318,allhomes,2012-10,621.0
394318,allhomes,2012-11,631.0
394318,allhomes,2012-12,641.0
394318,allhomes,2013-01,632.0
394318,allhomes,2013-02,661.0
394318,allhomes,2013-03,723.0
394318,allhomes,2013-04,784.0
394318,allhomes,2013-05,786.0
394318,allhomes,2013-06,750.0
394318,allhomes,2013-07,800.0
394318,allhomes,2013-08,773.0
394318,allhomes,2013-09,845.0
394318,allhomes,2013-10,790.0
394318,allhomes,2013-11,793.0
394318,allhomes,2013-12,772.0
394318,allhomes,2014-01,780.0
394318,allhomes,2014-02,812.0
394318,allhomes,2014-03,816.0
394318,allhomes,2014-04,813.0
394318,allhomes,2014-05,782.0
394318,allhomes,2014-06,781.0
394318,allhomes,2014-07,808.0
394318,allhomes,2014-08,806.0
394318,allhomes,2014-09,824.0
394318,allhomes,2014-10,833.0
394318,allhomes,2014-11,864.0
394318,allhomes,2014-12,892.0
394318,allhomes,2015-01,840.0
394318,allhomes,2015-02,896.0
394318,allhomes,2015-03,897.0
394318,allhomes,2015-04,955.0
394318,allhomes,2015-05,913.0
394318,allhomes,2015-06,904.0
394318,allhomes,2015-07,944.0
394318,allhomes,2015-08,975.0
394318,allhomes,2015-09,993.0
394318,allhomes,2015-10,972.0
394318,allhomes,2015-11,972.0
394318,allhomes,2015-12,964.0
394318,allhomes,2016-01,974.0
394318,allhomes,2016-02,1017.0
394318,allhomes,2016-03,1032.0
394318,allhomes,2016-04,1021.0
394318,allhomes,2016-05,995.0
394318,allhomes,2016-06,1003.0
394318,allhomes,2016-07,996.0
394318,allhomes,2016-08,994.0
394318,allhomes,2016-09,982.0
394318,allhomes,2016-10,983.0
394318,allhomes,2016-11,987.0
394318,allhomes,2016-12,996.0
394318,allhomes,2017-01,1023.0
394318,allhomes,2017-02,1066.0
394318,allhomes,2017-03,1139.0
394318,allhomes,2017-04,1143.0
394318,allhomes,2017-05,1111.0
394318,allhomes,2017-06,1080.0
394318,allhomes,2017-07,1083.0
394318,allhomes,2017-08,1116.0
394318,allhomes,2017-09,1086.0
394318,allhomes,2017-10,1103.0
394318,allhomes,2017-11,1122.0
394318,allhomes,2017-12,1129.0
394318,allhomes,2018-01,1147.0
394318,allhomes,2018-02,1159.0
394318,allhomes,2018-03,1222.0
394318,allhomes,2018-04,1260.0
394318,allhomes,2018-05,1238.0
394318,allhomes,2018-06,1215.0
394318,allhomes,2018-07,1174.0
394318,allhomes,2018-08,1209.0
394318,allhomes,2018-09,1128.0
394318,allhomes,2018-10,1137.0
394318,allhomes,2018-11,1095.0
394318,allhomes,2018-12,1135.0
394318,allhomes,2019-01,1118.0
394318,allhomes,2019-02,
394561,allhomes,2008-03,
394561,allhomes,2008-04,
394561,allhomes,2008-05,
394561,allhomes,2008-06,
394561,allhomes,2008-07,
394561,allhomes,2008-08,
394561,allhomes,2008-09,
394561,allhomes,2008-10,
394561,allhomes,2008-11,
394561,allhomes,2008-12,
394561,allhomes,2009-01,
394561,allhomes,2009-02,
394561,allhomes,2009-03,
394561,allhomes,2009-04,
394561,allhomes,2009-05,
394561,allhomes,2009-06,
394561,allhomes,2009-07,
394561,allhomes,2009-08,
394561,allhomes,2009-09,
394561,allhomes,2009-10,
394561,allhomes,2009-11,
394561,allhomes,2009-12,
394561,allhomes,2010-01,
394561,allhomes,2010-02,
394561,allhomes,2010-03,
394561,allhomes,2010-04,
394561,allhomes,2010-05,
394561,allhomes,2010-06,
394561,allhomes,2010-07,
394561,allhomes,2010-08,
394561,allhomes,2010-09,524.0
394561,allhomes,2010-10,484.0
394561,allhomes,2010-11,529.0
394561,allhomes,2010-12,533.0
394561,allhomes,2011-01,508.0
394561,allhomes,2011-02,428.0
394561,allhomes,2011-03,381.0
394561,allhomes,2011-04,381.0
394561,allhomes,2011-05,374.0
394561,allhomes,2011-06,366.0
394561,allhomes,2011-07,372.0
394561,allhomes,2011-08,384.0
394561,allhomes,2011-09,392.0
394561,allhomes,2011-10,401.0
394561,allhomes,2011-11,421.0
394561,allhomes,2011-12,413.0
394561,allhomes,2012-01,424.0
394561,allhomes,2012-02,410.0
394561,allhomes,2012-03,411.0
394561,allhomes,2012-04,399.0
394561,allhomes,2012-05,392.0
394561,allhomes,2012-06,389.0
394561,allhomes,2012-07,385.0
394561,allhomes,2012-08,352.0
394561,allhomes,2012-09,343.0
394561,allhomes,2012-10,367.0
394561,allhomes,2012-11,401.0
394561,allhomes,2012-12,432.0
394561,allhomes,2013-01,414.0
394561,allhomes,2013-02,418.0
394561,allhomes,2013-03,405.0
394561,allhomes,2013-04,414.0
394561,allhomes,2013-05,411.0
394561,allhomes,2013-06,420.0
394561,allhomes,2013-07,423.0
394561,allhomes,2013-08,435.0
394561,allhomes,2013-09,430.0
394561,allhomes,2013-10,445.0
394561,allhomes,2013-11,454.0
394561,allhomes,2013-12,465.0
394561,allhomes,2014-01,454.0
394561,allhomes,2014-02,440.0
394561,allhomes,2014-03,437.0
394561,allhomes,2014-04,449.0
394561,allhomes,2014-05,453.0
394561,allhomes,2014-06,462.0
394561,allhomes,2014-07,459.0
394561,allhomes,2014-08,460.0
394561,allhomes,2014-09,468.0
394561,allhomes,2014-10,456.0
394561,allhomes,2014-11,458.0
394561,allhomes,2014-12,467.0
394561,allhomes,2015-01,408.0
394561,allhomes,2015-02,411.0
394561,allhomes,2015-03,384.0
394561,allhomes,2015-04,412.0
394561,allhomes,2015-05,435.0
394561,allhomes,2015-06,489.0
394561,allhomes,2015-07,565.0
394561,allhomes,2015-08,560.0
394561,allhomes,2015-09,549.0
394561,allhomes,2015-10,545.0
394561,allhomes,2015-11,551.0
394561,allhomes,2015-12,544.0
394561,allhomes,2016-01,528.0
394561,allhomes,2016-02,552.0
394561,allhomes,2016-03,572.0
394561,allhomes,2016-04,579.0
394561,allhomes,2016-05,548.0
394561,allhomes,2016-06,522.0
394561,allhomes,2016-07,516.0
394561,allhomes,2016-08,482.0
394561,allhomes,2016-09,480.0
394561,allhomes,2016-10,479.0
394561,allhomes,2016-11,566.0
394561,allhomes,2016-12,582.0
394561,allhomes,2017-01,608.0
394561,allhomes,2017-02,580.0
394561,allhomes,2017-03,602.0
394561,allhomes,2017-04,573.0
394561,allhomes,2017-05,584.0
394561,allhomes,2017-06,567.0
394561,allhomes,2017-07,581.0
394561,allhomes,2017-08,573.0
394561,allhomes,2017-09,583.0
394561,allhomes,2017-10,697.0
394561,allhomes,2017-11,764.0
394561,allhomes,2017-12,760.0
394561,allhomes,2018-01,668.0
394561,allhomes,2018-02,623.0
394561,allhomes,2018-03,645.0
394561,allhomes,2018-04,651.0
