metro_id,property_type,time_stamp,room_num,price
395070,3bedroom,2015-07,3,1275.0
395070,3bedroom,2015-08,3,1275.0
395070,3bedroom,2015-09,3,1250.0
395070,3bedroom,2015-10,3,1250.0
395070,3bedroom,2015-11,3,1222.0
395070,3bedroom,2015-12,3,1225.0
395070,3bedroom,2016-01,3,1235.0
395070,3bedroom,2016-02,3,1250.0
395070,3bedroom,2016-03,3,1275.0
395070,3bedroom,2016-04,3,1281.0
395070,3bedroom,2016-05,3,1258.0
395070,3bedroom,2016-06,3,1275.0
395070,3bedroom,2016-07,3,1250.0
395070,3bedroom,2016-08,3,1250.0
395070,3bedroom,2016-09,3,1200.0
395070,3bedroom,2016-10,3,1250.0
395070,3bedroom,2016-11,3,1250.0
395070,3bedroom,2016-12,3,1250.0
395070,3bedroom,2017-01,3,1295.0
395070,3bedroom,2017-02,3,1275.0
395070,3bedroom,2017-03,3,1300.0
395070,3bedroom,2017-04,3,1355.0
395070,3bedroom,2017-05,3,1350.0
395070,3bedroom,2017-06,3,1320.0
395070,3bedroom,2017-07,3,1345.0
395070,3bedroom,2017-08,3,1350.0
395070,3bedroom,2017-09,3,1341.0
395070,3bedroom,2017-10,3,1300.0
395070,3bedroom,2017-11,3,1295.0
395070,3bedroom,2017-12,3,1290.0
395070,3bedroom,2018-01,3,1300.0
395070,3bedroom,2018-02,3,1325.0
395070,3bedroom,2018-03,3,1350.0
395070,3bedroom,2018-04,3,1350.0
395070,3bedroom,2018-05,3,1350.0
395070,3bedroom,2018-06,3,1350.0
395070,3bedroom,2018-07,3,1350.0
395070,3bedroom,2018-08,3,1350.0
395070,3bedroom,2018-09,3,1301.0
395070,3bedroom,2018-10,3,1325.0
395070,3bedroom,2018-11,3,1350.0
395070,3bedroom,2018-12,3,1350.0
395070,3bedroom,2019-01,3,1339.0
395070,3bedroom,2019-02,3,1362.0
394927,3bedroom,2010-01,3,
394927,3bedroom,2010-02,3,
394927,3bedroom,2010-03,3,
394927,3bedroom,2010-04,3,
394927,3bedroom,2010-05,3,825.0
394927,3bedroom,2010-06,3,800.0
394927,3bedroom,2010-07,3,800.0
394927,3bedroom,2010-08,3,825.0
394927,3bedroom,2010-09,3,875.0
394927,3bedroom,2010-10,3,900.0
394927,3bedroom,2010-11,3,925.0
394927,3bedroom,2010-12,3,887.0
394927,3bedroom,2011-01,3,812.0
394927,3bedroom,2011-02,3,825.0
394927,3bedroom,2011-03,3,825.0
394927,3bedroom,2011-04,3,850.0
394927,3bedroom,2011-05,3,850.0
394927,3bedroom,2011-06,3,850.0
394927,3bedroom,2011-07,3,850.0
394927,3bedroom,2011-08,3,850.0
394927,3bedroom,2011-09,3,850.0
394927,3bedroom,2011-10,3,800.0
394927,3bedroom,2011-11,3,800.0
394927,3bedroom,2011-12,3,800.0
394927,3bedroom,2012-01,3,800.0
394927,3bedroom,2012-02,3,800.0
394927,3bedroom,2012-03,3,800.0
394927,3bedroom,2012-04,3,800.0
394927,3bedroom,2012-05,3,825.0
394927,3bedroom,2012-06,3,850.0
394927,3bedroom,2012-07,3,850.0
394927,3bedroom,2012-08,3,850.0
394927,3bedroom,2012-09,3,855.0
394927,3bedroom,2012-10,3,850.0
394927,3bedroom,2012-11,3,850.0
