metro_id,time_stamp,ptr_ratio
394323,2016-12,8.55
394323,2017-01,8.63
394323,2017-02,8.68
394323,2017-03,8.73
394323,2017-04,8.74
394323,2017-05,8.76
394323,2017-06,8.76
394323,2017-07,8.75
394323,2017-08,8.78
394323,2017-09,8.77
394323,2017-10,8.82
394323,2017-11,8.85
394323,2017-12,8.96
394323,2018-01,9.06
394323,2018-02,9.09
394323,2018-03,9.09
394323,2018-04,9.09
394323,2018-05,9.11
394323,2018-06,9.1
394323,2018-07,9.13
394323,2018-08,9.42
394323,2018-09,9.68
394323,2018-10,9.68
394323,2018-11,9.75
394323,2018-12,9.79
394323,2019-01,9.85
394323,2019-02,9.84
394387,2010-10,6.84
394387,2010-11,6.84
394387,2010-12,6.69
394387,2011-01,6.72
394387,2011-02,6.67
394387,2011-03,6.71
394387,2011-04,6.53
394387,2011-05,6.53
394387,2011-06,6.35
394387,2011-07,6.34
394387,2011-08,6.18
394387,2011-09,6.22
394387,2011-10,6.49
394387,2011-11,6.71
394387,2011-12,7.0
394387,2012-01,7.2
394387,2012-02,7.47
394387,2012-03,7.57
394387,2012-04,7.41
394387,2012-05,7.46
394387,2012-06,7.65
394387,2012-07,7.83
394387,2012-08,8.02
394387,2012-09,8.41
394387,2012-10,8.31
394387,2012-11,8.08
394387,2012-12,8.19
394387,2013-01,8.47
394387,2013-02,8.88
394387,2013-03,9.2
394387,2013-04,9.29
394387,2013-05,8.42
394387,2013-06,8.31
394387,2013-07,8.42
394387,2013-08,8.8
394387,2013-09,9.41
394387,2013-10,9.51
394387,2013-11,8.99
394387,2013-12,8.89
394387,2014-01,9.15
394387,2014-02,9.18
394387,2014-03,9.0
394387,2014-04,8.81
394387,2014-05,8.47
394387,2014-06,8.22
394387,2014-07,7.58
394387,2014-08,7.35
394387,2014-09,7.21
394387,2014-10,7.14
394387,2014-11,7.27
394387,2014-12,7.31
394387,2015-01,7.24
394387,2015-02,7.38
394387,2015-03,7.23
394387,2015-04,7.06
394387,2015-05,7.12
394387,2015-06,7.02
394387,2015-07,6.97
394387,2015-08,7.25
394387,2015-09,7.57
394387,2015-10,7.38
394387,2015-11,7.34
394387,2015-12,7.51
394387,2016-01,7.35
394387,2016-02,7.13
394387,2016-03,6.91
394387,2016-04,6.83
394387,2016-05,6.72
394387,2016-06,6.67
394387,2016-07,6.72
394387,2016-08,6.79
394387,2016-09,6.84
394387,2016-10,6.81
394387,2016-11,6.8
394387,2016-12,6.8
394387,2017-01,6.81
394387,2017-02,6.92
394387,2017-03,6.99
394387,2017-04,6.85
394387,2017-05,6.86
394387,2017-06,6.87
394387,2017-07,6.89
394387,2017-08,6.9
394387,2017-09,6.9
394387,2017-10,7.28
394387,2017-11,7.35
394387,2017-12,7.53
394387,2018-01,7.48
394387,2018-02,7.4
394387,2018-03,7.3
394387,2018-04,7.29
394387,2018-05,7.39
394387,2018-06,7.46
394387,2018-07,7.48
394387,2018-08,7.42
394387,2018-09,7.16
394387,2018-10,7.25
394387,2018-11,7.24
394387,2018-12,7.37
394387,2019-01,7.45
394387,2019-02,7.45
394660,2010-10,12.65
394660,2010-11,12.42
394660,2010-12,12.6
394660,2011-01,12.44
394660,2011-02,12.44
394660,2011-03,12.33
394660,2011-04,12.29
394660,2011-05,12.0
394660,2011-06,11.68
394660,2011-07,11.49
394660,2011-08,11.37
394660,2011-09,11.29
394660,2011-10,11.28
394660,2011-11,11.33
394660,2011-12,11.41
394660,2012-01,11.46
394660,2012-02,11.42
394660,2012-03,11.39
394660,2012-04,11.27
394660,2012-05,11.16
394660,2012-06,11.04
394660,2012-07,10.86
394660,2012-08,10.85
394660,2012-09,11.01
394660,2012-10,11.06
394660,2012-11,11.2
394660,2012-12,11.18
394660,2013-01,11.03
394660,2013-02,11.13
394660,2013-03,11.27
394660,2013-04,11.55
394660,2013-05,11.74
394660,2013-06,11.62
394660,2013-07,11.35
394660,2013-08,11.37
394660,2013-09,11.28
394660,2013-10,11.34
394660,2013-11,11.35
394660,2013-12,11.37
394660,2014-01,11.47
394660,2014-02,11.82
394660,2014-03,11.9
394660,2014-04,11.98
394660,2014-05,12.07
394660,2014-06,11.94
394660,2014-07,11.84
394660,2014-08,11.84
394660,2014-09,11.61
394660,2014-10,11.62
394660,2014-11,11.59
394660,2014-12,11.55
394660,2015-01,11.45
394660,2015-02,11.56
394660,2015-03,11.78
394660,2015-04,11.74
394660,2015-05,11.62
394660,2015-06,11.46
394660,2015-07,11.25
394660,2015-08,11.19
394660,2015-09,11.26
394660,2015-10,11.3
394660,2015-11,11.41
394660,2015-12,11.57
394660,2016-01,11.57
394660,2016-02,11.61
394660,2016-03,11.63
394660,2016-04,11.7
394660,2016-05,11.79
394660,2016-06,11.26
394660,2016-07,11.32
394660,2016-08,11.35
394660,2016-09,11.36
394660,2016-10,11.35
394660,2016-11,11.38
394660,2016-12,11.44
394660,2017-01,11.6
394660,2017-02,11.79
394660,2017-03,11.8
394660,2017-04,11.83
394660,2017-05,11.77
394660,2017-06,11.7
394660,2017-07,11.71
394660,2017-08,11.66
394660,2017-09,11.79
394660,2017-10,11.81
394660,2017-11,11.69
394660,2017-12,11.73
394660,2018-01,11.93
394660,2018-02,11.99
394660,2018-03,12.16
394660,2018-04,12.22
394660,2018-05,12.38
394660,2018-06,12.38
394660,2018-07,12.51
394660,2018-08,12.63
394660,2018-09,12.64
394660,2018-10,12.57
394660,2018-11,12.33
394660,2018-12,12.34
394660,2019-01,12.47
394660,2019-02,12.74
394412,2010-10,16.7
394412,2010-11,17.05
394412,2010-12,17.15
394412,2011-01,16.15
394412,2011-02,15.7
394412,2011-03,15.51
394412,2011-04,15.39
394412,2011-05,15.14
394412,2011-06,15.02
394412,2011-07,15.01
394412,2011-08,14.99
394412,2011-09,14.98
394412,2011-10,14.97
394412,2011-11,14.92
394412,2011-12,14.83
394412,2012-01,14.77
394412,2012-02,14.64
394412,2012-03,14.62
394412,2012-04,14.6
394412,2012-05,14.51
394412,2012-06,14.39
394412,2012-07,14.32
394412,2012-08,14.23
394412,2012-09,14.19
394412,2012-10,14.19
394412,2012-11,14.21
394412,2012-12,14.27
394412,2013-01,14.28
394412,2013-02,14.27
394412,2013-03,14.26
394412,2013-04,14.17
394412,2013-05,14.19
394412,2013-06,14.24
394412,2013-07,14.32
394412,2013-08,14.24
394412,2013-09,14.25
394412,2013-10,14.24
394412,2013-11,14.27
394412,2013-12,14.37
394412,2014-01,14.47
394412,2014-02,14.54
394412,2014-03,14.65
394412,2014-04,14.65
394412,2014-05,14.58
394412,2014-06,14.58
394412,2014-07,14.47
394412,2014-08,14.46
394412,2014-09,14.44
394412,2014-10,14.42
394412,2014-11,14.44
394412,2014-12,14.45
394412,2015-01,14.42
394412,2015-02,14.5
394412,2015-03,14.52
394412,2015-04,14.47
394412,2015-05,14.45
394412,2015-06,14.53
394412,2015-07,14.6
394412,2015-08,14.59
394412,2015-09,14.74
394412,2015-10,14.92
394412,2015-11,14.99
394412,2015-12,14.93
394412,2016-01,14.88
394412,2016-02,14.85
394412,2016-03,14.83
394412,2016-04,14.82
394412,2016-05,14.98
394412,2016-06,15.07
394412,2016-07,15.19
394412,2016-08,15.26
394412,2016-09,15.32
394412,2016-10,15.41
394412,2016-11,15.57
394412,2016-12,15.66
394412,2017-01,15.67
394412,2017-02,15.79
394412,2017-03,16.05
394412,2017-04,17.2
394412,2017-05,17.38
394412,2017-06,16.85
394412,2017-07,16.28
394412,2017-08,16.18
394412,2017-09,16.17
394412,2017-10,16.63
394412,2017-11,16.72
394412,2017-12,16.48
394412,2018-01,16.08
394412,2018-02,16.06
394412,2018-03,16.36
394412,2018-04,16.54
394412,2018-05,16.95
394412,2018-06,17.33
394412,2018-07,17.46
394412,2018-08,17.34
394412,2018-09,17.19
394412,2018-10,17.05
394412,2018-11,16.7
394412,2018-12,16.46
394412,2019-01,16.33
394412,2019-02,16.48
394772,2010-10,8.11
394772,2010-11,8.13
394772,2010-12,8.07
394772,2011-01,8.03
394772,2011-02,8.12
394772,2011-03,8.09
394772,2011-04,8.09
394772,2011-05,8.13
394772,2011-06,8.11
394772,2011-07,8.11
394772,2011-08,8.14
394772,2011-09,8.08
394772,2011-10,8.02
394772,2011-11,8.0
394772,2011-12,8.1
394772,2012-01,8.0
394772,2012-02,8.03
394772,2012-03,8.09
394772,2012-04,8.08
394772,2012-05,7.92
394772,2012-06,8.37
394772,2012-07,7.87
394772,2012-08,7.46
394772,2012-09,7.32
394772,2012-10,7.33
394772,2012-11,7.59
394772,2012-12,7.8
394772,2013-01,8.36
394772,2013-02,7.84
394772,2013-03,7.56
394772,2013-04,7.38
394772,2013-05,7.73
394772,2013-06,7.85
394772,2013-07,7.77
394772,2013-08,7.81
394772,2013-09,8.25
394772,2013-10,8.51
394772,2013-11,8.92
394772,2013-12,8.98
394772,2014-01,8.99
394772,2014-02,9.4
394772,2014-03,9.3
394772,2014-04,9.0
394772,2014-05,8.94
394772,2014-06,8.75
394772,2014-07,8.49
394772,2014-08,8.4
394772,2014-09,8.33
394772,2014-10,8.29
394772,2014-11,8.28
394772,2014-12,8.28
394772,2015-01,8.11
394772,2015-02,8.02
394772,2015-03,8.19
394772,2015-04,8.2
394772,2015-05,8.16
394772,2015-06,8.01
394772,2015-07,7.88
394772,2015-08,7.91
394772,2015-09,8.01
394772,2015-10,7.97
394772,2015-11,7.91
394772,2015-12,8.03
394772,2016-01,7.97
394772,2016-02,7.92
394772,2016-03,7.89
394772,2016-04,8.15
394772,2016-05,8.69
394772,2016-06,8.9
394772,2016-07,8.97
394772,2016-08,8.94
394772,2016-09,8.9
394772,2016-10,8.93
394772,2016-11,8.98
394772,2016-12,9.02
394772,2017-01,9.02
394772,2017-02,9.04
394772,2017-03,9.02
394772,2017-04,9.04
394772,2017-05,9.07
394772,2017-06,9.04
394772,2017-07,9.07
394772,2017-08,9.15
394772,2017-09,9.16
394772,2017-10,9.24
394772,2017-11,9.37
394772,2017-12,9.74
394772,2018-01,9.65
394772,2018-02,9.69
394772,2018-03,9.8
394772,2018-04,9.81
394772,2018-05,10.11
394772,2018-06,10.17
394772,2018-07,10.23
394772,2018-08,10.27
394772,2018-09,10.11
394772,2018-10,10.01
394772,2018-11,9.7
394772,2018-12,9.57
394772,2019-01,9.57
394772,2019-02,9.52
394811,2010-10,10.76
394811,2010-11,10.69
394811,2010-12,10.61
394811,2011-01,10.63
394811,2011-02,10.92
394811,2011-03,11.18
394811,2011-04,11.18
394811,2011-05,11.1
394811,2011-06,11.04
394811,2011-07,10.98
394811,2011-08,10.89
394811,2011-09,10.88
394811,2011-10,10.74
394811,2011-11,10.77
394811,2011-12,10.73
394811,2012-01,10.76
394811,2012-02,10.8
394811,2012-03,10.87
394811,2012-04,10.86
394811,2012-05,11.08
394811,2012-06,11.33
394811,2012-07,11.47
394811,2012-08,11.51
394811,2012-09,11.34
394811,2012-10,11.2
394811,2012-11,11.15
394811,2012-12,11.36
394811,2013-01,11.55
394811,2013-02,11.52
394811,2013-03,11.44
394811,2013-04,11.23
394811,2013-05,10.93
394811,2013-06,10.96
394811,2013-07,10.74
394811,2013-08,10.7
394811,2013-09,10.7
394811,2013-10,10.98
394811,2013-11,11.11
394811,2013-12,11.41
394811,2014-01,11.83
394811,2014-02,11.97
394811,2014-03,12.06
394811,2014-04,11.45
394811,2014-05,10.96
394811,2014-06,10.81
394811,2014-07,10.65
394811,2014-08,10.69
394811,2014-09,10.7
394811,2014-10,10.87
394811,2014-11,11.07
394811,2014-12,11.28
394811,2015-01,11.37
394811,2015-02,11.47
394811,2015-03,11.4
394811,2015-04,11.37
394811,2015-05,11.45
394811,2015-06,11.47
394811,2015-07,11.19
394811,2015-08,11.0
394811,2015-09,11.05
394811,2015-10,11.14
394811,2015-11,11.31
394811,2015-12,11.47
394811,2016-01,11.34
394811,2016-02,11.29
394811,2016-03,11.23
394811,2016-04,11.25
394811,2016-05,11.14
394811,2016-06,11.18
394811,2016-07,11.2
394811,2016-08,11.15
394811,2016-09,11.02
394811,2016-10,10.88
394811,2016-11,10.84
394811,2016-12,11.1
394811,2017-01,11.32
394811,2017-02,11.44
394811,2017-03,11.64
394811,2017-04,11.66
394811,2017-05,11.74
394811,2017-06,11.63
394811,2017-07,11.45
394811,2017-08,11.46
394811,2017-09,11.52
394811,2017-10,11.57
394811,2017-11,11.67
394811,2017-12,11.58
394811,2018-01,11.6
394811,2018-02,11.68
394811,2018-03,11.77
394811,2018-04,11.86
394811,2018-05,11.94
394811,2018-06,11.96
394811,2018-07,11.95
394811,2018-08,11.98
394811,2018-09,11.98
394811,2018-10,11.94
394811,2018-11,11.78
394811,2018-12,11.85
394811,2019-01,11.91
394811,2019-02,11.91
395240,2010-10,10.92
395240,2010-11,10.87
395240,2010-12,10.8
395240,2011-01,10.87
395240,2011-02,10.8
395240,2011-03,10.7
395240,2011-04,10.6
395240,2011-05,10.46
395240,2011-06,10.29
395240,2011-07,10.25
395240,2011-08,10.16
395240,2011-09,10.73
395240,2011-10,11.03
395240,2011-11,11.17
395240,2011-12,11.26
395240,2012-01,11.37
395240,2012-02,11.33
395240,2012-03,11.31
395240,2012-04,11.2
395240,2012-05,11.03
395240,2012-06,11.06
395240,2012-07,11.26
395240,2012-08,11.33
395240,2012-09,11.42
395240,2012-10,11.39
395240,2012-11,11.41
395240,2012-12,11.54
395240,2013-01,11.61
395240,2013-02,11.45
395240,2013-03,11.47
395240,2013-04,11.68
395240,2013-05,11.81
395240,2013-06,11.99
395240,2013-07,11.97
395240,2013-08,11.94
395240,2013-09,11.83
395240,2013-10,11.54
395240,2013-11,11.45
395240,2013-12,11.44
395240,2014-01,11.81
395240,2014-02,11.86
395240,2014-03,11.88
395240,2014-04,11.78
395240,2014-05,11.83
395240,2014-06,11.78
395240,2014-07,11.76
395240,2014-08,11.78
395240,2014-09,11.69
395240,2014-10,11.52
395240,2014-11,11.27
395240,2014-12,11.29
395240,2015-01,11.63
395240,2015-02,11.78
395240,2015-03,12.01
395240,2015-04,11.97
395240,2015-05,11.98
395240,2015-06,11.9
395240,2015-07,11.66
395240,2015-08,11.41
395240,2015-09,11.45
395240,2015-10,11.51
395240,2015-11,11.53
395240,2015-12,11.66
395240,2016-01,11.81
395240,2016-02,11.87
395240,2016-03,11.91
395240,2016-04,11.92
395240,2016-05,11.99
395240,2016-06,12.18
395240,2016-07,12.38
395240,2016-08,12.33
395240,2016-09,12.54
395240,2016-10,12.73
395240,2016-11,12.94
395240,2016-12,13.17
395240,2017-01,13.36
395240,2017-02,13.56
395240,2017-03,13.77
395240,2017-04,13.44
395240,2017-05,13.6
395240,2017-06,13.53
395240,2017-07,13.58
395240,2017-08,13.59
395240,2017-09,13.64
395240,2017-10,14.28
395240,2017-11,14.29
395240,2017-12,14.11
395240,2018-01,13.68
395240,2018-02,13.82
395240,2018-03,13.69
395240,2018-04,13.72
395240,2018-05,13.84
395240,2018-06,13.6
395240,2018-07,13.76
395240,2018-08,13.65
395240,2018-09,13.4
395240,2018-10,13.42
395240,2018-11,13.29
395240,2018-12,13.41
395240,2019-01,13.48
395240,2019-02,13.67
753875,2010-10,13.06
753875,2010-11,13.02
753875,2010-12,12.88
753875,2011-01,12.83
753875,2011-02,12.84
753875,2011-03,12.76
753875,2011-04,12.73
753875,2011-05,12.55
753875,2011-06,12.39
753875,2011-07,12.17
753875,2011-08,12.02
753875,2011-09,11.9
753875,2011-10,11.82
753875,2011-11,11.8
753875,2011-12,11.76
753875,2012-01,11.75
753875,2012-02,11.72
753875,2012-03,11.66
753875,2012-04,11.61
753875,2012-05,11.56
753875,2012-06,11.58
753875,2012-07,11.6
753875,2012-08,11.68
753875,2012-09,11.74
753875,2012-10,11.74
753875,2012-11,11.8
753875,2012-12,11.84
753875,2013-01,11.88
753875,2013-02,11.96
753875,2013-03,11.95
753875,2013-04,11.94
753875,2013-05,11.94
753875,2013-06,11.95
753875,2013-07,11.93
753875,2013-08,11.93
753875,2013-09,11.98
753875,2013-10,12.08
753875,2013-11,12.16
753875,2013-12,12.26
753875,2014-01,12.28
753875,2014-02,12.35
753875,2014-03,12.44
753875,2014-04,12.38
753875,2014-05,12.37
753875,2014-06,12.36
753875,2014-07,12.29
753875,2014-08,12.29
753875,2014-09,12.28
753875,2014-10,12.2
753875,2014-11,12.18
753875,2014-12,12.2
753875,2015-01,12.18
753875,2015-02,12.19
753875,2015-03,12.18
753875,2015-04,12.19
753875,2015-05,12.17
753875,2015-06,12.14
753875,2015-07,12.1
753875,2015-08,12.15
753875,2015-09,12.22
753875,2015-10,12.28
753875,2015-11,12.37
753875,2015-12,12.46
753875,2016-01,12.31
753875,2016-02,12.27
753875,2016-03,12.25
753875,2016-04,12.18
753875,2016-05,12.17
753875,2016-06,12.22
753875,2016-07,12.3
753875,2016-08,12.31
753875,2016-09,12.31
753875,2016-10,12.7
753875,2016-11,13.02
753875,2016-12,13.19
753875,2017-01,13.23
753875,2017-02,13.17
753875,2017-03,13.0
753875,2017-04,12.87
753875,2017-05,12.77
753875,2017-06,12.7
753875,2017-07,12.64
753875,2017-08,12.69
753875,2017-09,12.74
753875,2017-10,13.13
753875,2017-11,13.15
753875,2017-12,13.18
753875,2018-01,13.32
753875,2018-02,13.43
753875,2018-03,13.36
753875,2018-04,13.39
753875,2018-05,13.48
753875,2018-06,13.55
753875,2018-07,13.66
753875,2018-08,13.63
753875,2018-09,13.61
753875,2018-10,13.66
753875,2018-11,13.51
753875,2018-12,13.53
753875,2019-01,13.52
753875,2019-02,13.5
395161,2010-10,10.54
395161,2010-11,10.56
395161,2010-12,10.48
395161,2011-01,10.5
395161,2011-02,10.8
395161,2011-03,10.65
395161,2011-04,10.46
395161,2011-05,9.98
395161,2011-06,9.45
395161,2011-07,9.1
395161,2011-08,8.93
395161,2011-09,8.91
395161,2011-10,9.02
395161,2011-11,9.06
395161,2011-12,9.11
395161,2012-01,9.08
395161,2012-02,9.15
395161,2012-03,9.24
395161,2012-04,9.14
395161,2012-05,8.9
395161,2012-06,8.72
395161,2012-07,8.65
395161,2012-08,8.77
395161,2012-09,8.91
395161,2012-10,9.04
395161,2012-11,9.05
395161,2012-12,8.9
395161,2013-01,8.87
395161,2013-02,8.89
395161,2013-03,8.87
395161,2013-04,8.86
395161,2013-05,8.75
395161,2013-06,8.76
395161,2013-07,8.73
395161,2013-08,8.75
395161,2013-09,8.72
395161,2013-10,8.71
395161,2013-11,8.72
395161,2013-12,8.87
395161,2014-01,9.21
395161,2014-02,9.32
395161,2014-03,9.3
395161,2014-04,8.89
395161,2014-05,8.6
395161,2014-06,8.4
395161,2014-07,8.26
395161,2014-08,8.13
395161,2014-09,8.1
395161,2014-10,8.1
395161,2014-11,8.14
395161,2014-12,8.15
395161,2015-01,8.21
395161,2015-02,8.23
395161,2015-03,8.27
395161,2015-04,8.2
395161,2015-05,8.22
395161,2015-06,8.18
395161,2015-07,8.17
395161,2015-08,8.06
395161,2015-09,8.11
395161,2015-10,8.19
395161,2015-11,8.27
395161,2015-12,8.36
395161,2016-01,8.3
395161,2016-02,8.34
395161,2016-03,8.37
395161,2016-04,8.27
395161,2016-05,8.3
395161,2016-06,8.33
395161,2016-07,8.3
395161,2016-08,8.32
395161,2016-09,8.34
395161,2016-10,8.34
395161,2016-11,8.43
395161,2016-12,8.61
395161,2017-01,8.67
395161,2017-02,8.67
395161,2017-03,8.64
395161,2017-04,8.75
395161,2017-05,8.69
395161,2017-06,8.69
395161,2017-07,8.56
395161,2017-08,8.52
395161,2017-09,8.5
395161,2017-10,8.58
395161,2017-11,8.62
395161,2017-12,8.62
395161,2018-01,8.8
395161,2018-02,8.87
395161,2018-03,8.89
395161,2018-04,8.89
395161,2018-05,9.12
395161,2018-06,9.25
395161,2018-07,9.24
395161,2018-08,9.81
395161,2018-09,10.07
395161,2018-10,9.92
395161,2018-11,9.66
395161,2018-12,9.67
395161,2019-01,9.79
395161,2019-02,9.73
394813,2010-10,8.32
394813,2010-11,8.3
394813,2010-12,8.25
394813,2011-01,8.29
394813,2011-02,8.26
394813,2011-03,8.3
394813,2011-04,8.23
394813,2011-05,8.16
394813,2011-06,8.02
394813,2011-07,8.1
394813,2011-08,8.19
394813,2011-09,8.29
394813,2011-10,8.33
394813,2011-11,8.29
394813,2011-12,8.33
394813,2012-01,8.22
394813,2012-02,8.36
394813,2012-03,8.37
394813,2012-04,8.31
394813,2012-05,8.29
394813,2012-06,8.18
394813,2012-07,8.17
394813,2012-08,8.16
394813,2012-09,8.2
394813,2012-10,8.21
394813,2012-11,8.16
394813,2012-12,8.16
394813,2013-01,8.14
394813,2013-02,8.09
394813,2013-03,8.12
394813,2013-04,7.97
394813,2013-05,7.89
394813,2013-06,7.81
394813,2013-07,7.75
394813,2013-08,7.71
394813,2013-09,7.73
394813,2013-10,7.77
394813,2013-11,7.8
394813,2013-12,7.83
394813,2014-01,7.86
394813,2014-02,7.88
394813,2014-03,8.0
394813,2014-04,8.26
394813,2014-05,8.41
394813,2014-06,8.39
394813,2014-07,8.29
394813,2014-08,8.21
394813,2014-09,8.21
394813,2014-10,8.28
394813,2014-11,8.3
394813,2014-12,8.29
394813,2015-01,8.25
394813,2015-02,8.28
394813,2015-03,8.36
394813,2015-04,8.44
394813,2015-05,8.35
394813,2015-06,8.27
394813,2015-07,8.22
394813,2015-08,8.13
394813,2015-09,8.19
394813,2015-10,8.26
394813,2015-11,8.37
394813,2015-12,8.54
394813,2016-01,8.41
394813,2016-02,8.44
394813,2016-03,8.4
394813,2016-04,8.49
394813,2016-05,8.5
394813,2016-06,8.82
394813,2016-07,8.76
394813,2016-08,8.67
394813,2016-09,8.47
394813,2016-10,8.5
394813,2016-11,8.56
394813,2016-12,8.7
394813,2017-01,8.71
394813,2017-02,8.7
394813,2017-03,8.89
394813,2017-04,8.63
394813,2017-05,8.45
394813,2017-06,8.49
394813,2017-07,8.72
394813,2017-08,8.65
394813,2017-09,8.67
394813,2017-10,9.13
394813,2017-11,9.2
394813,2017-12,9.15
394813,2018-01,9.09
394813,2018-02,9.11
394813,2018-03,9.2
394813,2018-04,9.28
394813,2018-05,9.35
394813,2018-06,9.4
394813,2018-07,9.67
394813,2018-08,9.33
394813,2018-09,8.93
394813,2018-10,8.87
394813,2018-11,8.84
394813,2018-12,8.87
394813,2019-01,8.9
394813,2019-02,8.88
394454,2010-10,8.28
394454,2010-11,8.24
394454,2010-12,8.2
394454,2011-01,8.88
394454,2011-02,9.27
394454,2011-03,9.71
394454,2011-04,9.75
394454,2011-05,9.63
394454,2011-06,9.5
394454,2011-07,9.57
394454,2011-08,9.6
394454,2011-09,9.71
394454,2011-10,10.07
394454,2011-11,10.35
394454,2011-12,10.56
394454,2012-01,10.71
394454,2012-02,10.65
394454,2012-03,10.45
394454,2012-04,10.24
394454,2012-05,9.96
394454,2012-06,9.85
394454,2012-07,9.88
394454,2012-08,9.83
394454,2012-09,10.11
394454,2012-10,10.16
394454,2012-11,10.19
394454,2012-12,10.0
394454,2013-01,9.95
394454,2013-02,9.91
394454,2013-03,9.97
394454,2013-04,10.04
394454,2013-05,10.04
394454,2013-06,9.91
394454,2013-07,10.07
394454,2013-08,10.23
394454,2013-09,10.06
394454,2013-10,9.92
394454,2013-11,9.89
394454,2013-12,9.81
394454,2014-01,9.9
394454,2014-02,9.67
394454,2014-03,9.77
394454,2014-04,9.86
394454,2014-05,9.87
394454,2014-06,9.89
394454,2014-07,9.77
394454,2014-08,9.84
394454,2014-09,9.79
394454,2014-10,9.75
394454,2014-11,9.79
394454,2014-12,9.74
394454,2015-01,9.82
394454,2015-02,9.87
394454,2015-03,9.83
394454,2015-04,9.81
394454,2015-05,9.75
394454,2015-06,9.72
394454,2015-07,9.59
394454,2015-08,9.78
394454,2015-09,9.8
394454,2015-10,9.83
394454,2015-11,9.68
394454,2015-12,9.64
394454,2016-01,9.42
394454,2016-02,9.41
394454,2016-03,9.41
394454,2016-04,9.43
394454,2016-05,9.33
394454,2016-06,9.4
394454,2016-07,9.53
394454,2016-08,9.6
394454,2016-09,9.74
394454,2016-10,9.82
394454,2016-11,9.83
394454,2016-12,9.72
394454,2017-01,9.69
394454,2017-02,9.62
394454,2017-03,9.57
394454,2017-04,9.57
394454,2017-05,9.54
394454,2017-06,9.46
394454,2017-07,9.5
394454,2017-08,9.54
394454,2017-09,9.74
394454,2017-10,9.84
394454,2017-11,9.89
394454,2017-12,9.9
394454,2018-01,9.85
394454,2018-02,9.76
394454,2018-03,9.73
394454,2018-04,9.76
394454,2018-05,9.82
394454,2018-06,9.85
394454,2018-07,9.87
394454,2018-08,9.9
394454,2018-09,9.89
394454,2018-10,9.84
394454,2018-11,10.05
394454,2018-12,10.03
394454,2019-01,9.94
394454,2019-02,9.83
395171,2010-10,10.84
395171,2010-11,10.89
395171,2010-12,10.94
395171,2011-01,11.1
395171,2011-02,11.19
395171,2011-03,11.24
395171,2011-04,11.25
395171,2011-05,11.01
395171,2011-06,10.83
395171,2011-07,10.78
395171,2011-08,10.89
395171,2011-09,10.98
395171,2011-10,11.0
395171,2011-11,11.03
395171,2011-12,10.94
395171,2012-01,10.9
395171,2012-02,10.92
395171,2012-03,10.74
395171,2012-04,10.71
395171,2012-05,10.68
395171,2012-06,10.22
395171,2012-07,9.98
395171,2012-08,9.95
395171,2012-09,9.82
395171,2012-10,10.06
395171,2012-11,10.1
395171,2012-12,10.1
395171,2013-01,10.08
395171,2013-02,10.17
395171,2013-03,10.32
395171,2013-04,10.49
395171,2013-05,10.65
395171,2013-06,10.85
395171,2013-07,10.89
395171,2013-08,10.79
395171,2013-09,10.85
395171,2013-10,10.84
395171,2013-11,10.9
395171,2013-12,11.03
395171,2014-01,11.71
395171,2014-02,12.25
395171,2014-03,12.51
395171,2014-04,12.75
395171,2014-05,12.77
395171,2014-06,12.52
395171,2014-07,12.58
395171,2014-08,12.25
395171,2014-09,12.06
395171,2014-10,11.85
395171,2014-11,11.74
395171,2014-12,11.58
395171,2015-01,11.51
395171,2015-02,11.42
395171,2015-03,11.42
395171,2015-04,11.22
395171,2015-05,11.19
395171,2015-06,11.16
395171,2015-07,11.22
395171,2015-08,11.22
395171,2015-09,11.39
395171,2015-10,11.32
395171,2015-11,11.27
395171,2015-12,11.47
395171,2016-01,11.01
395171,2016-02,10.73
395171,2016-03,10.61
395171,2016-04,10.1
395171,2016-05,10.38
395171,2016-06,10.22
395171,2016-07,10.22
395171,2016-08,10.15
395171,2016-09,10.01
395171,2016-10,9.25
395171,2016-11,7.83
395171,2016-12,6.46
395171,2017-01,7.25
395171,2017-02,9.91
395171,2017-03,9.93
395171,2017-04,9.79
395171,2017-05,9.66
395171,2017-06,9.65
395171,2017-07,9.76
395171,2017-08,10.09
395171,2017-09,10.26
395171,2017-10,10.17
395171,2017-11,10.3
395171,2017-12,10.28
395171,2018-01,10.19
395171,2018-02,10.21
395171,2018-03,10.28
395171,2018-04,10.39
395171,2018-05,10.54
395171,2018-06,10.58
395171,2018-07,10.63
395171,2018-08,10.69
395171,2018-09,10.79
395171,2018-10,10.81
395171,2018-11,10.93
395171,2018-12,11.0
395171,2019-01,10.93
395171,2019-02,10.99
394483,2010-10,9.44
394483,2010-11,9.45
394483,2010-12,9.44
394483,2011-01,9.76
394483,2011-02,9.87
394483,2011-03,9.46
394483,2011-04,9.43
394483,2011-05,9.33
394483,2011-06,9.25
394483,2011-07,9.22
394483,2011-08,9.27
394483,2011-09,9.44
394483,2011-10,9.57
394483,2011-11,9.83
394483,2011-12,10.08
394483,2012-01,10.12
394483,2012-02,9.98
394483,2012-03,9.69
394483,2012-04,9.52
394483,2012-05,9.3
394483,2012-06,9.21
394483,2012-07,9.19
394483,2012-08,9.17
394483,2012-09,9.2
394483,2012-10,9.29
394483,2012-11,9.34
394483,2012-12,9.35
