SizeRank,RegionID,RegionName,RegionType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01
231,394392,"Blacksburg, VA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9231193334966921,0.9193890457513,0.9142857142857143,0.9185243851604836,0.9428299190090519,0.9435897435897436,0.9372320751856904,0.9483793517406963,0.9298872317206257,0.9183965969763783,0.9485753995830438,0.9391304347826087,0.9049773755656109,0.9578947368421052,0.9589995268531906,0.9374922255357214,0.9405532666274279,0.9239450718899771,0.9578270192994996,0.936538361912656,0.9335597057159026,0.9363636363636364,0.9374609130706691,0.9606557377049181,0.9436406653283624,0.9563825530212084,0.9502375593898474,0.9566412556970304,0.9282341947323296,0.9673115410273516,0.9523009035511663,0.9563440652053055,0.9474792498954507,0.9426411738550466,0.965505346671266,0.9493670886075949,0.9236909941156746,0.9553151875166238,0.9626436781609196,0.9713257965056525,0.9613152804642167,0.9596662030598053,0.9471947194719472,0.9491733006736068,0.95,0.9325842696629213,0.9426229508196722,0.9366071428571429,0.9468384074941452,0.9431939978563773,0.9642648268877777,0.9723286504895701,0.962278675904542,0.9593614360693639,0.9498069498069498,0.948586308707153,0.9377765486725664,0.9567990721948391,0.9489872468117029,0.965521705732556,0.949374237857262,0.9673873213631367,0.9761187439594988,0.9748603351955307,0.971096424209482,0.9725968618043161,0.9610705596107056,0.9518072289156626,0.96,0.9712918660287081,0.9544513457556936,0.9695290858725761,0.9691266014672406,0.9788359788359788,0.9890371782650142,0.9849545277894713,0.9793103448275862,0.9717126866083784,0.9682446662393553,0.9742647058823529,0.961840180622772,0.9682459677419355,0.9501921154289693
232,394716,"Jacksonville, NC",Msa,0.9596791559000861,0.9802631578947368,0.9758656873032528,0.9642207398423287,0.9765625,0.9780247201104586,0.9727626459143969,0.9703169613900603,0.9564529838139431,0.9637883008356546,0.9613488356717497,0.9581425768476128,0.9575271259821476,0.9757613424487259,0.9730538922155688,0.9755419677598666,0.9758409211438489,0.9568999604586793,0.9576271186440678,0.9356408869659275,0.9404702351175588,0.9578233059514919,0.9507313317936874,0.9636650868878357,0.9090909090909091,0.9420289855072463,0.9403761504601841,0.9377931519699813,0.9650117027170657,0.9492047203694202,0.9268164245623499,0.939963614311704,0.9302325581395349,0.9202608364308259,0.9463024736819303,0.9306536251277521,0.8875,0.951687358836649,0.9273876513443857,0.946021038728242,0.9403960083392839,0.9475524475524476,0.9366644385026738,0.9491137793024585,0.9292351679771265,0.9196787148594378,0.9215686274509803,0.9487179487179487,0.9465178914967295,0.9560867148415787,0.9651058192770545,0.9591925556528966,0.9593878752207181,0.9689922480620154,0.9491137793024585,0.9688060731538992,0.9539473684210527,0.9184980384876272,0.9625874125874125,0.9562577656035006,0.9529865909264212,0.9418919195154025,0.9609259875457528,0.96875,0.9982889733840304,0.9739826551034023,0.9572901325478645,0.9434929523731665,0.970131421744325,0.9459459459459459,0.9619564556568008,0.946929775801371,0.954253661164067,0.9502762430939227,0.9752420639784287,0.959731543624161,0.9919571045576407,0.9853337408866549,0.9767814251401121,0.9702503566764037,0.9779768570362075,0.9635826827746403,0.9655069878085043,0.967741935483871,0.9649122807017544,0.9692307692307692,0.975268600967413,0.9825967298923327,0.9826524720635832,0.9797573978212161,0.9756648532557737,0.9726767797419971,0.9774436090225563,0.9765432098765432,0.969944357476671,0.9799919967987195,0.9717348580836636,0.980625,0.9862068965517241,0.9848484848484849,0.987525502264947,0.9851632047477745,0.9822646657571623,0.9816252712804436,0.983957219251337,0.9791295599601545,0.9826124505217704,0.9871381306865178,0.987938465547003
233,395018,"Redding, CA",Msa,0.8635652297624128,0.8628127696289906,0.9101796407185628,0.8849557522123894,0.8653846153846154,0.919774855548914,0.9262450592885375,0.8894295755609625,0.911214599424504,0.9093205354887598,0.9203514839256096,0.8522672811059908,0.8647828913401101,0.8614208130341028,0.8751846381093058,0.8757894736842106,0.8783420110703222,0.9167099291611542,0.8942169587623037,0.9330779015454653,0.9279400218379283,0.9051348999129678,0.9133051907442151,0.9192910978521822,0.9521591871295513,0.9427121102248006,0.9467455621301775,0.9767441860465116,0.9866220735785953,1,1,0.9827115559599636,0.9698996655518395,0.982089552238806,0.9538152610441767,1,1,0.9715832205683356,0.9967037963173448,0.9810738075232285,1,0.9948449303997426,0.9832688466696899,0.972972972972973,0.972492358988608,0.9590785403632811,0.9590183600488992,0.9696969696969697,0.9609691834432427,0.9642857142857143,0.9638922888616891,0.9737204223102754,0.9619864268392679,0.9746835443037974,0.9814013941177091,0.9762609185686109,0.9710312862108922,0.9587628865979382,0.967741935483871,0.9607142857142857,0.9330143540669856,0.9478752617166086,0.959731543624161,0.9693284708249497,0.97868638538495,0.970873786407767,0.963302752293578,0.9613419571566453,0.9553897180762853,0.9575757575757575,0.9603201109731703,0.959983993597439,0.96,0.9696969696969697,0.9593814432989691,0.9672040022234575,0.9721971189124474,0.9913735405666692,0.9882384532760473,0.9819639278557114,0.9776322362213465,0.9776361819090456,0.9659874855400148,0.976482617586912,0.9744806575926261,0.9803921568627451,0.9777034282532612,1,0.9847022347022347,0.9912442547244997,0.9833333333333333,0.981200350209242,0.9848286096318093,0.9753892733564014,0.9812643170880356,0.9665103189493434,0.9707282676472473,0.9824561403508771,0.9835294466886033,1,0.9928274820687052,0.9828766621219451,0.9920454545454546,0.9754572694210843,0.9871019373077243,0.9827586206896551,0.973373395041961,0.9627406851712929,0.9615384615384616
234,394872,"Monroe, LA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,0.9416666666666667,0.9487305487305487,0.9711595055915244,0.9615088529638183,0.9542382380578602,0.9143718025600174,0.9588672566371681,0.9683666881859264,0.9252313078269567,0.9420168067226891,0.9433962264150944,0.9490878894922761,0.9515329419439008,0.9532318377715163,0.9242053789731052,0.9354166666666667,0.9594520547945204,0.9589613699226156,0.9587328053355565,0.9363057324840764,0.944755804643715,0.9482758620689655,0.8908880308880309,0.9562845849802372,0.944,0.9424520433694745,0.9550732615134596,0.9588660366870484,0.9615384615384616,0.9574848160057163,0.9467455621301775,0.9492904643332147,0.9749303621169917,0.9557248985754453,0.9697027260179434,0.9198351205603421,0.9755372348865499,0.9607686148919136,0.945906432748538,0.96875,0.9675413950511227,0.9529411764705882,0.958503098045848,0.9610642276011926,0.9542366107114308,0.9623307828134197,0.9603191192652554,0.9590904116283154,0.9449694274596998,0.9525703491861738,0.970288928579562,0.9713257965056525,0.97060692702579765,0.9654827413706853,0.9621621621621622,0.9516149870801034,0.9623307828134197,0.9625636275836955,0.9374163763438562,0.9433962264150944,0.9545454545454546,0.9522253345782757,0.9444962308502878,0.9703872437357631,0.9649749821300929,0.9656652360515021,0.955804322462359,0.9568627450980393,0.9310728182323513,0.9190242989160045,0.9471050750536097,0.9344742585017185,0.92639234950139,0.9813841984573692,0.9354838709677419,0.9762790697674418,0.9506790564689064,0.9427783361772749,0.9394612970711297,0.9485283685148109,0.9426364365971107,0.9342685370741483,0.9277456647398844,0.8918918918918919
235,394559,"El Centro, CA",Msa,1.0337114359751625,0.9979536152796726,0.9610749472202674,0.9942751501122443,0.9459459459459459,1.0055027513756878,1.0075971223021583,1.0005693523594186,0.9787258358638237,0.970873786407767,0.9744804070145053,0.9696969696969697,0.993566833452466,0.9795266831805676,0.97868638538495,0.9742863150001502,0.9843361147708973,1,0.9776751347190146,0.9683666881859264,0.9673636545729736,0.9891335368274767,0.9584656952754641,0.9666666666666667,0.9782608695652174,0.9646303482079036,0.969785575048733,0.9881422924901185,0.9613635303447311,0.9734991887506761,0.9929968944099379,0.9902439024390244,1,0.9861111111111112,0.978865406006674,0.9830111095080074,0.9477555946606452,0.9649568308786186,0.9734610917537747,0.9723798804405421,0.9892594686263426,0.9944711986578015,0.9964248644908315,0.9768637532133676,1,1,1.0012515644555695,0.9560669456066946,0.9570790816326531,0.9905108832523836,1,1,0.9688335173716133,0.9860744297719087,0.9845559845559846,0.972972972972973,0.9888888888888889,0.9885290148448043,0.9811320754716981,0.978281068524971,1,0.9688888888888889,0.9853658536585366,0.9730289295506687,1,0.9735849593669499,0.9772579239239925,0.9922417313189057,0.9815248891919537,0.9707877075238431,0.995366934652649,1,0.9691331104327179,1,0.9801116443718302,0.9963447479799923,0.9951176579581249,0.98385976337783565,0.9820725619569244,1,0.9915981198589894,1,0.9771986970684039,0.9743433240162047,0.9922178988326849,0.9735748792270531,0.9817671809256662,0.9904761904761905,1,0.9737592137592137,0.9848794740686633,0.9803000909366475,0.9857142857142858,0.9801098901098901,0.9897794513179129,0.9772727272727273,0.9818181818181818,0.9894668319471471,0.9806042708030813,0.9821315623023403,0.9818174308137133,0.9583102088505915,0.9892945820334882,1,1,0.9785681714546284,0.9720670391061452,0.9760394567680563,0.9814814814814815
236,395151,"Terre Haute, IN",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.978726585404271,0.9680277349768875,0.998135593220339,0.9419864776123403,0.96,0.8752971137521223,0.938363743378458,0.9350520950986544,0.8775864295942386,0.9074532678960774,0.9417343255813954,0.9192697368421052,0.986935893517191,0.9154929577464789,0.9248975100044464,0.9448840348382364,0.8956848063555114,0.9,0.9291278455653764,0.9405213039390337,0.9480139176310718,0.8580723871492476,0.9112130419785945,0.9298998569384835,0.912902010232329,0.8783783783783784,0.9293234663415044,0.9278476400441851,0.9565217391304348,0.9385685207318194,0.9555555555555556,0.9711595055915244,0.9336515888920698,0.9532888465204957,0.951188986232791,0.9404179635393508,0.9350762527233116,0.9451575447452432,0.9422055607622618,0.9576109608707785,0.9722222222222222,0.9449176172370088,0.9826086956521739,0.9571275455519829,0.9689310163243813,0.9494949494949495,0.9402270817974523,0.9322033898305084,0.9629770065794679,0.9422850412249706,0.9585923639336781,0.9719839908519153,0.9599703484062269,0.9557651991614255,0.9515859766277128,0.9193054136874361,0.9440511727078891,0.967741935483871,0.965965965965966,0.9847288046340179,0.947570952142738,0.974338490823897,0.9799713876967096,0.9672988881621976,0.9782608695652174,0.9605605331874896,0.9719438877755511,0.94,0.9583700606188235,0.9277229221049446,0.9530717863105175
237,394896,"Muskegon, MI",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9191856166422996,0.9193495435209309,0.9169054441260746,0.9530335666016474,0.9304433722235551,0.8803521408563425,0.9367493995196157,0.9378292939936775,0.9432695535414569,0.9111538461538462,0.9195979899497487,0.9614521689702566,0.9258710155670867,0.957709819024462,0.9354838709677419,0.951188986232791,0.9580992509363295,0.9424102974523143,0.9261576971214017,0.9332443257676902,0.9222222222222223,0.9444058373870744,0.8630291992112618,0.9078838486421426,0.9120157199192247,0.95,0.9569407974963315,0.9540804373291683,0.9579794843697684,0.9473684210526315,0.9374609130706691,0.9326660600545951,0.9270158917010006,0.9342193646338939,0.932707164852084,0.950486628622788,0.9433962264150944,0.955159889444334,0.9722222222222222,0.9615576923076923,0.9579984881173074,0.9375502253746285,0.9477564103715095,0.9360877985797289,0.9368677011536836,0.9286293105367439,0.9355171443753321,0.9549795361527967,0.9466221469021189,0.9602763385146805,0.9821857387895123,0.9698996655518395,0.9603841536614646,0.9683666881859264,0.9591326105087573,0.950950950950951,0.9302325581395349,0.9417448034755642,0.9386733416770964,0.9545700378583017,0.9554551323434474,0.9660180871471636,0.9814780514910169,0.9817495969531878,0.9650092702419114,0.9631019387116948,0.9603202134756504,0.9632783395423098,0.9504752376188094,0.9494247452574602,0.9444135630906059,0.959093147838546,0.9677038354379739,0.9861253309796999,0.9951325040562466,0.9910331053524122,0.9816053511705686,0.9683167859155832,0.9660661547378739,0.953810623556582,0.9568850885612076,0.9428406338200325
238,394553,"East Stroudsburg, PA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9103035692631067,0.9171428571428571,0.9435310936383131,0.9161524755577021,0.9476822570207784,0.9333333333333333,0.906801007556675,0.9137232573720654,0.91708547008547,0.8922247882986913,0.9042901287811534,0.9272769421679189,0.9031426226597108,0.9025806451612903,0.9188235294117647,0.9177319897728982,0.9072715143428952,0.9187423438138016,0.9323346296087431,0.9109021847802927,0.8873466991275114,0.9047619047619048,0.8749609130706691,0.8942286348501665,0.8919251109430173,0.9270537245308539,0.9160799374155466,0.9390243902439024,0.9178743961352657,0.9006004002668445,0.9166768519650218,0.9105202973127502,0.9090909090909091,0.8808808808808809,0.9240121580547113,0.8952080042127436,0.9370529327610873,0.918343729386305,0.9295453918263215,0.940516717325228,0.9182821709652141,0.923469387755102,0.9370436406860247,0.9213483146067416,0.9201840736294518,0.9267079431217163,0.9089989888776542,0.9398496240601504,0.9365158266687073,0.943952802359882,0.9491137793024585,0.9563318777292577,0.9468345620071001,0.9336964403874954,0.9404102219233356,0.9268035808320169,0.9212950776520137,0.9085992428339643,0.9355316783994072,0.9407914225809645,0.9505555555555556,0.9527952943471394,0.954954954954955,0.9548767027497652,0.9559748427672956,0.9411787571938286,0.9357203925311106,0.9443826473859844,0.9180651898262102,0.9390878226594597
239,395102,"Sioux City, IA",Msa,,,,,,,,,,,,,,,0.9480812641083521,0.928,0.9718913768461171,0.95,0.9497915233899534,0.9430051813471503,0.9752438109527382,0.9447236180904522,0.9617021615772217,0.9425287356321839,0.921881623569309,0.9052631578947369,0.9234535409808736,0.9215686274509803,0.9606114750843756,0.948238364506307,0.9582608695652174,0.9542995619097763,0.9633571524596436,0.97,0.9420168067226891,0.9582820653183807,0.9355316783994072,0.9513121422065559,0.9350613915416098,0.9432518178870826,0.9624457444800906,0.9746755302310858,0.9710065325203399,0.948861985472155,0.9561115668580804,0.9459705293796616,0.9445502408423883,0.9312169312169312,0.9244992295839753,0.9509068167604753,0.9406943236189648,0.9565857247976454,0.9649749821300929,0.9549189859907865,0.9581468807580943,0.9504408634843418,0.9513337670787247,0.9613144329896908,0.9613510880155894,0.9577464788732394,0.9581021897810219,0.9414533686378347,0.9662407313323848,0.961264424633951,0.9731543624161074,0.9745132912441594,0.9835850912184935,0.9717756341550554,0.9780023852116875,0.9644268774703557,0.939261744966443,0.9649749821300929,0.9513514990844243,0.9414529914529914,0.9524509803921568,0.9635237439779766,0.9716268626250255,0.9811320754716981,0.9908028776978417,0.9813084112149533,0.9672849847947125,0.9692735591323525,0.9770114942528736,0.9606404269513009,0.9684542586750788,0.9338235294117647,0.9710526315789474,0.9657869899366289,0.9681281453337972,0.975609756097561,0.9811465948441709,0.969104245387864,0.9568340220263536,0.9722222222222222,0.9712309669237975,0.9571428571428572,0.9376674406143954,0.9368355222013759,0.9508053366106142,0.9620689655172414,0.9805691745718691,0.9880156472261735,0.9760348583877996,0.9752438109527382,0.9823890770840455,0.9745762711864406,0.9720468597461764,0.954437679102037,0.9590322580645161
240,394651,"Greenville, NC",Msa,0.8995158018193704,0.91704966641957,0.9171762090050027,0.959731543624161,0.9452318676657713,0.946356324169829,0.9190371991247265,0.9411788617886179,0.9308163265306122,0.9118294895050532,0.9444655373831776,0.8863636363636364,0.9084150326797386,0.9260832625318607,0.9153767473576543,0.9348582320705265,0.9378431828757562,0.9511267193444543,0.9248029108550637,0.9450385615639854,0.9378907878282617,0.9171974522292994,0.9233299122970704,0.9320222317229585,0.9417304296645085,0.9413534758044706,0.9238095238095239,0.9531374106433678,0.9563979963570128,0.9351892127011744,0.9458793769138596,0.9534883720930233,0.9282263630089717,0.924415443175639,0.9232469897665019,0.9175997034840623,0.9393939393939394,0.9403761504601841,0.9417652411282984,0.9626208194337524,0.9534518447818177,0.94,0.9520764750569765,0.9625540366865288,0.9359359359359359,0.9523809523809523,0.9425852593723669,0.9439203354297694,0.9246901811248809,0.9286377598399885,0.9484536082474226,0.9452514671546666,0.9654761904761905,0.9593298341311408,0.9523809523809523,0.9623762376237623,0.9569444444444445,0.9475492441594137,0.942751771918956,0.9325946445060018,0.9377931519699813,0.918990567537239,0.9373354397051079,0.9484994442386069,0.9610781387073828,0.9588252819748883,0.9615384615384616,0.9426702577914583,0.9482926236480739,0.9473684210526315,0.9418943892683368,0.9372693726937269,0.9533997507772478,0.9455736692441123,0.9468154761904761,0.96,0.9704674927684516,0.9734513274336283,0.9784172661870504,0.9755011135857461,0.9682165979988229,0.9654561558901683,0.9662162162162162,0.9633197480548351,0.9665078129449961,0.9654519684451988,0.9715909090909091,0.975177304964539,0.9756969263759828,0.9835089822109833,0.9809342230695901,0.9791356526120514,0.9734991887506761,0.9692307692307692,0.9741969457609269,0.9596622495443821,0.9725158562367865,0.9783068783068782,0.9826589595375722,0.9798828541001066,0.9858714605263931,0.9809433063363506,0.9818181818181818,0.986577030055291,0.9830070807916365,0.9747815032575878,0.9852941176470589,0.9860379876791818,0.9712730969323686
241,395210,"Waterloo, IA",Msa,0.9382022471910112,0.9327821753151568,0.9581291653254169,0.9251769464105156,0.9612403100775194,0.9583333333333334,0.9195893926432849,0.9423864734299517,0.9465478841870824,0.908,0.9352889736863026,0.9393407516840379,0.8841201716738197,0.901738578680203,0.9291285181417429,0.9436619718309859,0.9359357619577309,0.9314857582755967,0.9558823529411765,0.9366690512505568,0.9571496939263852,0.943488077903077,0.9406392694063926,0.9147286821705426,0.9043573581803234,0.8955223880597015,0.91005291005291,0.9337779895188185,0.9414381022979985,0.9471709909346671,0.9434539792458918,0.9435897435897436,0.957699530516432,0.9386733416770964,0.9387755102040817,0.9185262065386611,0.9411764705882353,0.9202453987730062,0.9428571428571428,0.9587234042553192,0.9591836734693877,0.96,0.9703208339103155,0.9649935173180219,0.9363446063505871,0.9523809523809523,0.938835523856087,0.9352706682503783,0.9455680209831302,0.918785890073831,0.9442892613283674,0.9448766392531673,0.9551193972910355,0.9591868988933244,0.9631019387116948,0.9646302250803859,0.9480689417692154,0.9425537174895658,0.9384775808133472,0.9529555028962612,0.9262672811059908,0.9010149780960393,0.9382055820975271,0.9561304608267008,0.9473620613363287,0.957019807300681,0.9544369728301008,0.9608073307734548,0.9458777822504224,0.9446397188049209,0.9382819015846539,0.9375028794815397,0.9466811751904244,0.9281164695177434,0.9321100917431193,0.9351051193590061,0.9595856482340761,0.9591836734693877,0.9604490514873021,0.9473175447075882,0.9478672985781991,0.9411418481459682,0.9345794392523364,0.9284503977455143,0.9315919339743044,0.9280858052858969,0.9307875894988067,0.9539393355182828,0.9573542210617929,0.9626805025942364,0.9634702350063014,0.9486029665401863,0.9507042253521126,0.9565217391304348,0.9478672985781991,0.9374301675977653,0.9240802493468614,0.9407464409388226,0.9593623007189747,0.9537037037037037,0.9664292980671414,0.968976175270083,0.9675156486078136,0.9575822848905771,0.9575040344271114,0.9502376188094046,0.9469769827530935,0.9459336170929494,0.9581282902502117
242,394944,"Oshkosh, WI",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9443721307804277,0.9454545454545454,0.9545584452700772,0.9634857484863019,0.931951515573541,0.9161676646706587,0.9430979978925185,0.9429354707300692,0.9454545454545454,0.937994502074984,0.9206660361997241,0.9410219337385564,0.9464575446187128,0.9549795361527967,0.9563287221657895,0.9619084263178146,0.9568480300187617,0.9517506079899317,0.9543737099533375,0.9515039901780233,0.9338993329290479,0.9368053350269927,0.9397590361445783,0.937227550130776,0.9711225809137238,0.9622222222222222,0.9642584220370982,0.9536679536679536,0.9640745793542519,0.9504752376188094,0.9393755683540467,0.9499791579824927,0.9611612397018439,0.9472002777490147,0.9336696956889264,0.9513920663147782,0.9456476388056809,0.9730848861283644,0.9790845710821461,0.9761791329204383,0.9835244249878397,0.9778759960847854,0.9615236629472874,0.96,0.9454679269613031,0.9215471672107247,0.9594882729211087,0.9712577213609788,0.982025164769323,0.9746887119820371,0.9856459330143541,0.9939103958242714,0.9683873549419768,0.9788359788359788,0.964677945978035,0.9721443329397874,0.9636650868878357,0.9796078431372549,0.959983993597439,0.9631019387116948,0.9724137931034482,1,0.9918022089778704,1,0.990990990990991,0.9954660192261802,0.9926124619234117,0.9798994974874372,0.9777777777777777,0.9436986943335526
243,395246,"Yuba City, CA",Msa,0.9665241517329209,0.9594868801423171,0.9728867623604466,0.9431527218830625,1,0.9565217391304348,0.94972067039106145,0.949929999232944,0.9511512803959544,0.9586748633879781,0.9721229449606862,0.9383190329841078,0.9258932419943913,0.9282051282051282,0.9219991564628826,0.9479166666666666,0.9524442054199523,0.9428571428571428,0.9568480300187617,0.936684533311515,0.952954013029107,0.9711595055915244,0.9539320614239181,0.9433962264150944,0.9423951490651844,0.9623747680890538,0.9505470232959448,0.9652315036930421,0.9723286620651188,0.9649749821300929,0.9719438877755511,1,0.9888606378914494,1,1,0.9778648648648649,0.978494623655914,1.000010000200004,1.0014306151645207,1.0007147962830594,1.0000298359296043,1,1,0.9987769547889941,1,1,0.9915911440063317,0.9583333333333334,0.967741935483871,0.9750311554210432,0.9949832775919732,0.972903577743501,0.9829867674858223,0.9899749373433584,0.98,0.9712230215827338,0.9757214254521256,0.9767048602000058,0.9597402597402598,0.938320586281013,0.9589915966386555,0.9528346831824679,0.9814863208998995,0.9806011957021614,0.980711066235497,0.971830985915493,0.97458040076441,0.9795918367346939,0.9769874476987448,0.9780009564801531,0.9767441860465116,0.9747358343379902,0.9675412293853074,0.9801919951320667,0.9877486135280645,0.9869935918323015,0.9951830419537553,0.9883953581432573,1,0.9960823375777944,0.9824937477670597,0.9905463918521245,0.9846153846153847,0.978125,0.9869565217391304,0.9985119047619048,0.9882005899705014,1,1.0000322591051325,1,1,0.9891076559067096,0.9990990990990991,0.9838709677419355,0.98828125,0.9766555502620295,0.9928571428571429,0.9808102345415778,0.9897993397297018,1,1,0.9849002849002849,1,1,0.9783810226514126,0.9649122807017544,0.9803921568627451,0.9740776817691917,0.9672555589399939
244,394299,"Abilene, TX",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9706251137397635,0.9983812010443864,0.9773234200743495,0.9892878163625662,0.9661177616791938,0.9969334775554354,1,0.9937302154315311,1,0.9760345419192497,0.9607843137254902,0.9834723926380368,1.0164770378722228,0.988772432049743,1.010488188976378,0.9745762711864406,0.9783004552352048,0.9791992720655142,0.9716774193548388,1.0041153558436673,0.9666037454767893,0.9740111731843576,0.9895764705882353,1,0.9939959973315544,0.9887777777777778,1,0.9970037124266496,0.9967589846012678,0.9681624365482233,0.9726217440130145,0.97360356156201,0.9884242136380108,0.986159555902473,0.9924892703862661,1,0.9755767909974641,1,0.9841865200656591,0.9996046025104602,0.9895522272094622,0.9956536502546689,0.9767092361231483,1,0.9932014891196761,0.9796218020022247,0.999,0.9853125,0.9811465948441709,0.9941881778436458,0.9857534246575342,0.9666666666666667,0.9891377983063895,0.9967481093659104,0.9801158102720994,1,0.9682637362637363,0.9926972014571068,0.9977460164865042,0.9881363636363636,0.9921783783783784,0.991068238656663,0.9924941541308725,0.9829458181585842,0.9792208720514654,0.9961421670117323,0.9540569620253164,0.9771193598577461,0.950950950950951
245,394485,"Columbia, MO",Msa,,,,0.9588275862068966,0.9984730913642053,0.970544747081712,0.87476,0.9297544932002269,0.8865378646373824,0.8871235848439238,0.94164,0.8629886745294072,0.8912162673868222,0.8384328767123288,0.9055619047619048,0.9275462962962963,0.9364194447072802,0.9599193838264699,1,0.934943108670958,0.9824753127057274,0.9050142857142857,0.9231057608695652,0.9206198751018191,0.9801666666666666,0.9765474229230408,0.9504164524421593,0.9523946170672819,1.0028260869565218,0.9978455598455599,0.9918502519798416,0.9719476989408566,0.9204976911236532,0.951,0.97911227154047,0.9821334681496461,0.9722222222222222,0.9302922590837284,0.9810512129380053,0.9767356875778979,0.9964912280701754,0.9992007957579029,1,0.9858344759993845,0.9649586206896552,0.9541984732824428,0.9573359017415088,0.9261028571428571,0.9583767441860465,0.957045620700654,0.9699826086956522,0.9786544947235715,1,0.994208,1.0207722548452258,0.9616296540009679,0.9929577464788732,0.9408398576512456,0.9445333333333333,0.9805681084570691,0.9831602541546849,0.9547141209113333,0.9769086357947434,0.9712765957446808,1,0.9938359972202919,0.9666666666666667,0.9913194444444444,0.9522079279840027,1,0.9702281368821293,0.9745741827907284,0.9731781241454744,0.9921331350794922,0.9830667664557202,0.9914224446032881,0.9917309554551323,1,0.9808795411089866,0.9721229449606862,0.9789702683103698,0.9660919540229885,0.9861237414400763,0.9711538461538461,0.968538045484456,0.9795995279307632,0.9804731313131313,0.9994154818325434,1,1,0.9879693402099876,0.9809368191721133,0.9741183753258982,0.9683655081621907,0.9640019413818184,0.9629502572898799,0.9692807445783564,0.9676222222222223,0.9933333333333333,0.9978260869565218,0.9913655913978494,0.9968652037617555,0.9864188706218727,0.9793650793650793,0.9539260447491054,0.9502648112321044,0.9628981389578164,0.9833469691335068,0.9788359788359788
246,394539,"Dover, DE",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9111822660098523,0.8881305998939222,0.9138531618435155,0.9064890454810011,0.9341894349918527,0.9435310936383131,0.9358410096535899,0.919732441471572,0.9488057325618778,0.9367200363579469,0.9198717948717949,0.9,0.9314813656828413,0.9412679102460124,0.9568407468945328,0.9631916766706683,0.9563185503099667,0.9476874641914795,0.9232118160101114,0.9199237368922784,0.9454545454545454,0.9516837481698389,0.8653303498404987,0.9302325581395349,0.9459506538983777,0.9655128633478116,0.9669889963321107,0.956214918304708,0.9567723342939481,0.9465465465465466,0.9356120605807976,0.9505016543847242,0.9454545454545454,0.9485337243401759,0.9636448283112125,0.9600750922797865,0.9559804357492219,0.9573569482288828,0.9703593923675435,0.96,0.9675,0.9532468454146736,0.9586479884713022,0.9487711050418018,0.9555555555555556,0.96,0.950537039598027,0.9573198954833894,0.9602597442369826,0.9666666666666667,0.9735449735449735,0.9662878787878788,0.9821753364859949,0.9590175654584759,0.9711595055915244,0.9635359255064804,0.9678120922140061,0.9749499818115679,0.9486022605702591,0.9665252469088996,0.9509433962264151,0.9657364957839065,0.9684021055179091,0.968421052631579,0.9669889963321107,0.9785376500545653,0.969220292055553,0.9718557607739666,0.959983993597439,0.9794221592482206,0.988895639607726,0.9777171441564347,0.9717062017719348,0.98,0.9859958071278826,0.9814746202297147,0.9881175734834271,0.9769230769230769,0.9678746521925923,0.9772727272727273,0.9629629629629629,0.9766057737423628
