"RegionID","RegionName","SizeRank","1979-03","1979-06","1979-09","1979-12","1980-03","1980-06","1980-09","1980-12","1981-03","1981-06","1981-09","1981-12","1982-03","1982-06","1982-09","1982-12","1983-03","1983-06","1983-09","1983-12","1984-03","1984-06","1984-09","1984-12","1985-03","1985-06","1985-09","1985-12","1986-03","1986-06","1986-09","1986-12","1987-03","1987-06","1987-09","1987-12","1988-03","1988-06","1988-09","1988-12","1989-03","1989-06","1989-09","1989-12","1990-03","1990-06","1990-09","1990-12","1991-03","1991-06","1991-09","1991-12","1992-03","1992-06","1992-09","1992-12","1993-03","1993-06","1993-09","1993-12","1994-03","1994-06","1994-09","1994-12","1995-03","1995-06","1995-09","1995-12","1996-03","1996-06","1996-09","1996-12","1997-03","1997-06","1997-09","1997-12","1998-03","1998-06","1998-09","1998-12","1999-03","1999-06","1999-09","1999-12","2000-03","2000-06","2000-09","2000-12","2001-03","2001-06","2001-09","2001-12","2002-03","2002-06","2002-09","2002-12","2003-03","2003-06","2003-09","2003-12","2004-03","2004-06","2004-09","2004-12","2005-03","2005-06","2005-09","2005-12","2006-03","2006-06","2006-09","2006-12","2007-03","2007-06","2007-09","2007-12","2008-03","2008-06","2008-09","2008-12","2009-03","2009-06","2009-09","2009-12","2010-03","2010-06","2010-09","2010-12","2011-03","2011-06","2011-09","2011-12","2012-03","2012-06","2012-09","2012-12","2013-03","2013-06","2013-09","2013-12","2014-03","2014-06","2014-09","2014-12","2015-03","2015-06","2015-09","2015-12","2016-03","2016-06","2016-09","2016-12","2017-03","2017-06","2017-09","2017-12","2018-03","2018-06","2018-09","2018-12"
395103,"Sioux Falls, SD",193,15513.89,15875.81,16153.7,16841.07,17375.68,17066.73,16679.44,16587.05,17381.8,17896.41,18291.29,18604.41,18710.74,18717.98,18848.87,19479.75,19723.09,20049.54,19945.92,20024.84,20470.71,20917.48,21375.87,21545.02,21588.27,21514.83,21510.17,21760.57,22056.55,22499.58,22968.75,23317.16,23602.28,23754.6,24032.92,24476.25,24848.45,25198.33,25471.64,25847.54,26492.24,27128.68,27500.01,27396.74,27688.28,28039.83,28588.52,28986.67,29218.33,29496.81,29592.62,29848.3,30158.86,30633.05,31072.42,31431.85,31785.25,32168.04,32336.28,32373.14,32820.39,33406.54,33991.91,34496.84,34711.92,34986.36,34784.07,34661.55,35206.39,35859.57,36500.85,36923.92,37142.03,37502.56,37965.62,38234.3,39118.26,39825.26,40689.83,41506.35,42046.89,42718.93,42808.65,43241.89,43493.89,43913.8,44125.43,44467.26,44662.62,44697.15,44936.18,45427.58,45586.07,45684.71,45485.08,45360.17,46030.54,46604.34,46886.52,46443.27,46535.85,46516.89,46611.64,46804.2,47306.52,47954.42,48366.48,48468.92,48834.21,49109.07,49521.79,50015.95,51479.3,53124.38,53818.77,52919.55,52573.24,52257.33,52424.44,52978.3,52868.13,53355.39,53315.98,53040.5,52842.79,52813.29,52793.53,52431.17,52821.03,52749.08,53253.65,53716.37,54303.89,54742.36,54118.01,54573.66,54728.79,55735.83,55716.84,55877.58,56634.53,57776.94,58948.96,59503.29,59881.87,60342.23,61134.92,62139.23,62592.59,62708.26,62851.31,63389.67,64028.52,64486.36,65113.12,65899.54,66386.7350428015,66873.9300856031,67361.1251284047,67848.3201712062
394455,"Charleston, WV",194,16652.16,16807.27,17011.21,17262.45,17580.72,17775.93,17931.73,18153.48,18442.61,18344.4,18548.54,18632.01,19003.38,18831.48,18766.7,18917.67,19045.52,19235.53,19303.77,19343.9,19401.94,19507.53,19715.43,19865.73,19944.91,19917.04,20053.67,20279.4,20121.26,20275.34,20496.23,20996.64,21048.08,20916.06,20802.49,20968.39,21121.72,21433.27,21772.45,22248.64,22665.52,22886.64,22994.72,23035.67,23316.56,23676.07,24109.34,24495.73,24801.46,25055.83,25084,24945,24964.02,25079.8,25365.94,25747.77,26020.75,26232.79,26333.83,26419.44,26606.32,26952.53,27347.23,27687.5,27961.59,28186.39,28315.76,28457.58,28665.07,28972.35,29327.49,29674.89,30016.07,30317.7,30503.44,30566.41,30735.2,30931.41,31304.7,31736.94,32122.06,32469.52,32645.17,32668.84,32875.37,33206.95,33398.38,33436.05,33572.18,33728.28,33800.58,33838.87,33823.88,33865.92,34001.08,34416.42,34682.32,34947.69,35126.23,35417.5,35655.91,36015.34,36167.52,36300.42,36318.49,36415.07,36483.49,36668.42,37005.4,37408.05,37788.21,38099.52,38287.58,38506.3,38680.34,38898.7,39202.2,40024.98,40627.81,41137.28,40912.48,41021.04,40838.34,40713.33,40519.44,40651.54,40966.54,41228.34,41544.93,41811.92,42179.86,42418.5,42546.53,42677.23,42895.76,43551.48,43828.88,44243.94,44059.54,43730.64,43565.68,43620.67,43561.48,43305.57,42772.79,42296.92,42038.8,42201.16,42119.49,42050.69,41865.46,41656.33,41695.34,41702.49,41628.52,41196.87,41459.9305089009,41722.9910178019,41986.0515267028,42249.1120356037
394334,"Appleton, WI",195,18940.36,19382.14,19852.87,20250.55,20685.79,20997.24,21308.73,21641.03,21989.25,22221.63,22542.14,22903.95,23247.77,23414.37,23715.78,23897.26,24044.42,24217.29,24460.72,24689.32,25018.88,25324.22,25822.97,26340.84,26814.25,27219.15,27662.47,28139.1,28695.41,29287.06,29768.87,30043.84,30305.26,30512.59,30978.25,31722.76,32339,32960.82,33186.33,33255.52,33537.11,33692.63,33920.53,34141.85,34459.94,34859.41,35358.98,35863.51,36188.45,36530.48,36851.1,37267.12,37805.58,38513.81,39088.89,39498.3,39671.43,39881.56,40108.88,40576.67,41015.62,41611.6,42334.65,43274.96,44087.71,44771.07,45058.05,45087.17,45297.25,45659.75,45984.26,46127.63,46290.71,46456.08,46662.71,46910.67,47239.46,47575.8,48144.03,49002.53,49652.55,50244.62,50428.56,50463.09,50719.54,51048.05,51262.82,51282,51511.66,51630.31,51750.46,51742.81,51743.2,51968.51,52115.42,52480.73,52685.68,53021.21,53139.14,53346.86,53457.27,53754.85,53885.63,54071.9,53848.16,53540.48,53311.37,53375.51,53821.59,54184.76,54461.79,54214.31,54191.69,54133.33,54296.46,54557.22,54909.01,55698.44,56163.85,56379.64,55584.14,55325.75,55199.56,55750.95,55950.49,56431.43,56752.63,57163.14,57663.19,58053.25,58372.12,58204.96,58442.59,58588.67,58948.6,59684.35,59623.66,59866.77,59384.91,59369.06,59370.62,59632.75,60056.07,60622.07,60999.67,61415.92,61938.19,62650.81,63122.52,63506.29,63901.47,64317.71,64923.29,65488.35,66339.68,67206.64,67703.4984280156,68200.3568560311,68697.2152840467,69194.0737120623
394464,"Chico, CA",196,12616.98,12916.94,13178.38,13335.7,13549.48,13747.65,13907.4,14040.34,14177.84,14274.41,14429.18,14581.18,14726.21,14740.1,14806.35,14879.99,15051.53,15260.61,15481.34,15678.62,15944.21,16212.34,16521.37,16824.51,17133.78,17337.88,17588.35,17890.04,18262.17,18627.92,18960.95,19225.29,19538.85,19884.3,20212.22,20533.57,20861.59,21250.67,21645.7,22011.43,22430.48,22739.96,22914.92,23018.64,23264.59,23568.09,23812.43,24048.84,24166.03,24271.91,24212.49,24118.46,24091.7,24138.92,24281.84,24482.74,24570.14,24618.48,24621.83,24698.26,24773.81,24953.39,25112.46,25330.47,25577.61,25838.23,26079.95,26229.79,26510.23,26830.57,27230.45,27623.53,27989.49,28404.91,28733.84,29001.74,29484.02,29912.18,30461.64,30968.48,31518.34,32022.39,32137.25,32018.01,32196.23,32424.99,32861.3,33070.71,33280.73,33093.95,33063.55,33065.21,33194.99,33459.14,33710.55,33930.67,34204.75,34600.35,34949.2,35186.52,35457.14,35756.86,36236.7,36985.16,37573.15,38243.37,38575.89,38824.25,39306.37,39627.9,39992.6,40278.16,40718.19,41135.99,41292.4,41239.8,41103.47,41142.23,41453.88,41967.13,41993.11,42155.45,41948.2,41567.82,41412.27,41559.39,41502.67,41356.78,41373.97,41343.31,41236.34,40937.59,41067.33,41227.88,41548.28,42385.04,42382.95,42629.37,42281.02,42798.24,43335.16,43989.35,44357.62,44322,44343.63,44418.97,44895.89,45641.57,46181.12,46624.55,47091.88,47575.09,48191.72,48809.44,49337.29,49905.56,50309.2355229496,50712.9110458992,51116.5865688488,51520.2620917983
394459,"Charlottesville, VA",197,14719.92,15021.93,15321.34,15621.06,16023.16,16407.03,16689.25,16886.02,17228.96,17479.52,17887.13,18187.21,18676.96,19108.34,19630.39,19960.33,20241.37,20570.01,20849.53,21136.31,21472.76,21815.31,22227.92,22637.31,23028.36,23331.82,23644.01,23987.52,24396.63,24774.73,25130.11,25472.7,25878.83,26317.78,26806.05,27347.55,27858.62,28387.32,28888.48,29382.03,29860.73,30219.85,30484.59,30687.19,30911.38,31155.81,31396.4,31574.15,31774.9,31955.22,32181.99,32381.44,32716.23,33132.44,33418.79,33458.36,33486.79,33459.98,33573.61,33833.5,34092.67,34588.86,34865.91,34926.01,34865.76,34786.66,34913.81,35283.48,35695.47,36226.91,36836.2,37482.36,38237.53,38951.9,39454.84,39575.4,39781.45,40052.64,40572.6,41309.59,42159.54,42717.25,43016.56,42945.41,43288.75,43705.66,44137.89,44456.12,44732.97,44898.6,44983.27,45200.24,45347.23,45789.67,46126.62,46404.31,46827.35,47400.86,47942.73,48252.93,48577.63,48838.46,49233.47,49955.53,50608.73,51297.83,51748.44,52201.7,52896.94,53442.33,53998.76,54453.85,55147.99,55969.2,56521.96,56519.58,56579.94,56936.6,57311.26,57586.18,56849.97,56533.12,56057.14,55967.91,56003.98,56437.15,56765.01,56776.33,56919.8,56995.76,57103.46,56912.59,57067.54,57076.13,57398.1,58336.32,58464.64,58571.44,58119.83,58441.45,59161.03,60079.71,60686.72,60713.68,60808.83,60947.49,61651.32,62768.61,63575.24,64200.97,64711.56,65237.8,66002.39,66690.07,67192.81,67525.63,67956.8114609133,68387.9929218266,68819.1743827399,69250.3558436533
394468,"Claremont, NH",198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394361,"Barnstable Town, MA",199,15119.02,15443.34,15737.48,15912.16,16187.98,16458.19,16753.21,17078.47,17357.93,17606.23,17918.81,18309.34,18656.09,18938.01,19371.91,19880.5,20360.88,20775.1,21156.31,21585,22104.64,22740.64,23416.4,24106.61,24688.51,25126.07,25593.93,26194.6,26800.03,27561.12,28260.34,28979.56,29534.66,30074.38,30451.62,30795.34,31184.38,31548.35,31732.23,31866.39,31930.76,31902.95,31719.84,31510.45,31361.79,31297.96,31392.12,31465.53,31420.92,31383.38,31340.95,31314.11,31426.47,31619.06,31830.7,32102.92,32284.9,32582.17,32853.24,33124.37,33389.64,33748.57,34087.91,34532.21,34835.36,35278.31,35669.13,36085.9,36525.26,37008.5,37517.07,38045.85,38542.27,39045.54,39697.94,40580.66,41356.06,42339.43,43296.82,44323.02,45130.64,45912.17,46341.71,46347.48,46951.97,47321.11,47977.46,48237.64,48731.84,48636.83,48587.45,48529.45,48489.87,48678.45,48832.18,49180.15,49467.89,49914.35,50396.76,50792.77,51294.96,51911.34,52725.27,53670.45,54239.91,54846.69,55373.04,56139.55,57142.2,58123.64,58597.93,58742.68,58957.86,59250.66,59329.82,59248.82,59228.87,59490.29,59484.48,59359.99,58411.94,57963.58,57422.57,57214.42,56985.53,57103.88,57361.66,57503.9,57460.31,57540.77,57689.65,58071.39,58371.98,59022.17,59739.7,61114.26,61548.63,62223.51,62141.97,62733.05,63464.8,64289.38,64934.99,65149.75,65696,66224.62,66884.3,67610.84,68020.49,68396.56,68847.94,69339.59,70113.59,70833.25,71703.18,72289.99,72906.0978693182,73522.2057386364,74138.3136079546,74754.4214772727
394803,"Longview, TX",200,15427.66,15713.53,16087.63,16536.93,17040.04,17476.99,17861.31,18240.66,18776.94,19193.65,19656.05,20065.27,20430.59,20552.73,20561.87,20619.82,20705.76,20866.88,20979.87,21132.16,21272.57,21498.48,21692.14,21885.77,21984.4,22007.46,22069.78,22221.64,22313.87,22300.78,22282.88,22278.41,22435.86,22658.91,22852.08,22839.26,22852.51,22945.03,23145.5,23489.46,23792.94,24002.69,24172.65,24384.94,24751.63,25204.89,25680.76,25935.16,26008.06,26038.14,26024.13,26010.82,26111.66,26271.46,26478.01,26670.23,26836.37,26991.2,27129.03,27324.5,27491.58,27808.91,28068.93,28423.48,28688.19,28965.71,29115.49,29291.56,29538.6,29859.41,30244.07,30648.45,31129.61,31653.61,31999.36,31997.49,32128.49,32210.81,32650.34,33262.25,33810.13,34273.34,34400.4,34353.08,34587.65,34923.13,35161.89,35115.43,35291.25,35227.11,35352.7,35427.8,35494.97,35667.63,35700.38,35687.27,35720.6,35871.9,36119.66,36405.99,36641.36,36874.96,37035.5,37175.29,37463.75,37777.17,37864.5,37996.32,38416.72,38907.47,39550.07,40386.44,41179.81,42156.17,42500.91,42248.93,42245.16,42748.73,43567.29,44643.9,44386.22,44048.19,43078.65,42415.07,42438.3,42917.41,43151.53,42707.37,42553.44,42314.52,42413.56,42428.16,42782.74,43087.56,43645.14,44638.83,45102.62,45853.38,45888.2,46081.53,46586.33,47217.66,47831.13,47973.84,47926.57,47624.9,47480.71,47376.71,47269.17,47079.82,47092.89,47306.93,47729.53,48147.78,48486.78,48670.52,48981.303119195,49292.0862383901,49602.8693575851,49913.6524767802
394429,"Burlington, VT",201,16198.79,16467.25,16845.11,17243.74,17740.75,18213.58,18672.26,19118.7,19624.58,20008.45,20412.82,20731.07,21024.04,21176.5,21540.8,21932.59,22394.89,22744.13,23172.86,23621.5,24163.6,24853.58,25552.58,26206.12,26843.1,27361.68,27688.77,27833.73,28019.86,28301.94,28628.89,29113.77,29467.25,29883.35,30402.31,31276.08,31903.61,32558.19,33025.65,33545.92,34280.98,34798.43,35085.87,35128.22,35195.07,35366.75,35373.87,35275.95,35085.79,35057.93,35124.63,35334.19,35696.24,36254.96,36555.86,36382.24,36049.51,35680.48,35812.43,36307.76,36860.39,37500.62,37850.19,37931.52,37893.21,37788.02,37718.83,37798.78,38094.24,38375.04,38846.49,39295.11,39871.85,40458.45,41085.2,41725.96,42418.3,43155.75,43820.16,44560.82,45315.74,46055.9,46577.78,46773.06,47196.81,47745.64,48075.53,48256.17,48539.1,48938.65,49197.61,49356.31,49500.32,49719.89,49826.33,50027.17,50175.45,50404.51,50492.91,50928.39,51186.86,51715.47,52068.34,52738.66,52704.9,52583.94,52343.47,52461.87,53150.66,53923.8,54706.85,55348.31,56196.42,57084.96,57627.44,57579.26,57844.77,58450.98,58898.35,58933.43,58191.51,57868.19,57590.33,57617.39,57544.69,57873.48,58088.29,58127.53,58234.6,58332.26,58888.8,59743.76,60444.33,61293.05,61419.24,61752.98,61458.55,61580.99,61439.67,61997.96,62501.49,63313.67,64037.94,64513.7,64711.37,64868.54,65075.5,65507.49,65782.62,65916.43,65538.44,64551.22,63899.84,63214.69,62886.92,62651.72,63185.6835227273,63719.6470454545,64253.6105681818,64787.5740909091
395002,"Prescott, AZ",202,12663.16,12866.28,13204.44,13570.12,14021.76,14433.27,14664.84,14833.53,14975.28,15165.04,15452.82,15870.76,16132.93,16216.85,16166.05,16172.36,16271.16,16516.62,16817.84,17129.23,17417.44,17674.91,17934.47,18127.89,18368.07,18522.96,18758.93,18988.65,19319.16,19601.04,19821.73,19940.76,20085.57,20284.2,20450.09,20708.81,20925.11,21160.58,21345.06,21531.93,21782.74,21957.63,22152.96,22346.67,22547.55,22764.39,23022.36,23296.2,23592.01,23877.17,24134.01,24374.64,24649.5,25078.34,25499.14,26001.8,26515.49,27071.53,27440.82,27678.58,28006.81,28495.95,28979.57,29348.21,29688.12,29894.4,30105.19,30248.19,30540.49,30787.87,31096.97,31356.11,31736.97,32100.37,32459.07,32666.81,32939.8,33231.76,33681.47,34296.43,34666.88,35033.94,35006.83,34896.35,34963.72,35123.41,35375.42,35500.82,35553.22,35479.55,35411.84,35428.54,35511.93,35638.74,35784.89,35998.17,36336.92,36778.28,37191.39,37692.6,38269.32,38947.67,39370.92,39709.78,40092.39,40658.32,41198.36,41769.16,42523.63,43168.53,43603.88,43587.31,43689.15,43749.55,43832.51,43821.02,43571.31,43656.57,43618.06,43680.39,42807.82,42399.34,41924.18,41885.17,41656.4,41751.15,41834.82,42149.53,42508.85,42740.83,42742.96,42448.35,42339.77,42311.16,42345.13,42901.19,43025.94,43407.53,43290.21,43396.11,43680.57,44010.67,44681.41,45454.5,46326.53,47216.72,47935.53,48447.65,48810.92,49248.51,49499.54,49538.96,49780.42,49916.17,50203.39,50264.01,50670.5849492099,51077.1598984199,51483.7348476298,51890.3097968397
395114,"Springfield, IL",203,17620.66,18003.94,18353.41,18531.17,18717.49,18727.27,18817.67,18967.01,19319.82,19583.05,19936.55,20213.92,20396.23,20514.86,20700.11,21015.16,21181.61,21355.92,21418.22,21488.46,21688.02,21964.14,22367.04,22840.07,23186.64,23423.89,23729.84,24170.83,24649.83,25199.31,25720.06,26218.53,26695.75,27189.85,27608.02,27903.93,28300.09,28629.15,28994.74,29391.61,29871.84,30250.78,30461.07,30587.5,30842.83,31184.23,31699.71,32326.59,32592.16,32850.16,32803.75,32732.25,32897.82,33228,33726.68,34236.79,34383.94,34523.37,34546.38,34818.35,35042.07,35407.87,35730.79,36084.58,36437.49,36707.22,36885.11,36971.85,37243.34,37563.27,37968.75,38403.58,38770.88,39184.98,39545.96,39919.11,40297.13,40707.22,41286.43,42065.34,42702.32,43286.26,43391.23,43290.1,43528.45,43913.44,44365.34,44600.1,44854.36,44755.9,44706.25,44600.8,44539.46,44689.56,44815.85,45140.92,45178.93,45423.14,45493.59,45574.93,45528.76,45584.31,45794.32,46393.15,46718.89,47037.01,46969.54,46894.62,47085.27,47288.76,47677.62,48264.62,48997.65,49835.04,50406.91,50644.58,50629.98,50967.93,51480.18,52487.67,52376.68,52568.13,52138.62,51748.23,51334.63,51316.51,51430.01,51722.48,52137.22,52316.05,52595.64,52715.68,53240.55,53869.98,54334.15,54912.25,55058.94,55491.6,55339.31,55453.79,55777.59,56224.19,56351.23,55930.41,55469.98,55070.28,55379.57,56273.39,56889.83,57296.3,57882.03,58861.79,59954.99,61095.85,62131.38,63112.4,63578.9897276265,64045.5794552529,64512.1691828794,64978.7589105058
395174,"Tyler, TX",204,15814.61,16114.99,16501.63,16960.76,17460.91,17905.81,18266.53,18591.05,19065.54,19430.32,19915.39,20426.82,20888.19,21107.4,21318.93,21697.31,22109.64,22594.79,22894.64,23090.96,23273.45,23549.72,23783.2,24008.87,24127.32,24165.68,24209.09,24309.77,24346.65,24267.66,24161.3,24046.97,24112.58,24245.56,24417.73,24447.05,24510.43,24652.71,24885.47,25245.7,25557.46,25773.23,25855.87,25889.44,26089.4,26382.98,26860.58,27281.52,27511.96,27693.03,27830.25,27970.94,28229.89,28555.5,28854.2,29055.09,29225.45,29385.26,29486.15,29606.83,29696.37,29949.84,30146.86,30451.88,30667.71,30891.86,31059.97,31341.63,31694.79,32130.78,32565.42,32947.75,33416.67,33929.1,34394.01,34638.49,35027.34,35357.73,35883.02,36384.57,36821.62,37160.7,37271.57,37338.11,37716.83,38200.42,38537.76,38519.28,38745.63,38707.06,38808.17,38780.35,38749.42,38829.51,38878.04,39005.86,39181.54,39487.02,39726.7,39823.83,39868.37,39910.4,40014.78,40243.8,40636.67,41053.68,41189.56,41335.83,41792.83,42332.2,42974.4,43757.08,44489.44,45416.94,45746.19,45527.66,45581.22,46184.21,47034.17,48058.57,47646.32,47154.57,46009.07,45211.25,45147.5,45565.51,45835.14,45505.93,45482.83,45368.16,45574.76,45646.29,46083.73,46468.7,46779.6,47186.49,47025.51,47169.84,46786.44,46792.93,47123.92,47575.64,48249.58,48711.43,48981.92,48986.16,49497.56,50422.53,51341.59,52170.51,52744.91,53039.42,53562.39,54081.42,54617.81,55094.38,55446.1823490712,55797.9846981424,56149.7870472136,56501.5893962848
394773,"Las Cruces, NM",205,12030.04,12225.85,12471.97,12720.14,13031.94,13324.05,13622.58,13871.48,14140.33,14365.78,14744.82,15237.99,15658.1,15929.88,16147.37,16464.82,16766.58,17133.46,17419.84,17677.12,17921.95,18201.57,18458.85,18611.42,18796.7,18895.83,19089.99,19293.35,19505.35,19653.23,19752.62,19804.98,19933.08,20118,20330.54,20538.56,20715.24,20888.37,21001.59,21180.61,21461.22,21790.2,22029.38,22155.2,22352.12,22599.11,22887.93,23090.12,23349.12,23571,23718.87,23816.34,23955.92,24203.2,24362.61,24365.61,24498.93,24602.5,24776.14,24837.65,24947.31,25132.13,25253.6,25385.01,25574.24,25667.48,25820.34,26011.99,26263.46,26523.39,26763.15,26957.16,27211.87,27457.45,27720.72,27863.58,28095.21,28306.18,28672.97,29177.08,29532.55,29887.68,29907.58,29904.18,30109.03,30532.4,30735.72,30671.24,30614.1,30583.17,30623.77,30703.82,30642.44,30619.19,30608.32,30744.38,30841.46,31029.8,31121.68,31154.42,31212.43,31272.68,31382.04,31724,31992.19,32425.29,32665.54,32972.84,33309.06,33622.75,34071.24,34552.99,35123.46,35788.13,36068.16,35843.88,35692.93,35963.92,36174.53,36498.3,36157.81,36139.47,35963.46,35750.54,35603.65,35655.3,35774.44,35932.69,36073.77,36111.35,36141.84,36134.89,36119.72,36114.04,36246.35,36868.99,37004.21,37302.79,37078.69,36922.92,37059.82,37413.6,37834.03,38076.9,38068.11,37939.78,37735.95,37731.7,37649.2,37617.25,37507.29,37358.51,37267.49,37152.38,37120.56,37035.56,37335.132814146,37634.705628292,37934.2784424379,38233.8512565839
394585,"Fargo, ND",206,16951.33,17224.15,17051.31,17867.22,18285.45,18435,17684.09,17406.98,18035.83,18822.63,19651.44,19940,19912.26,19657.97,19520.13,20514.88,20931.47,21362.71,20943.52,21039.79,21366.3,21740.21,22028.2,22029.04,22035.69,21935.91,22029.78,22452.35,22791.43,23234.58,23528.46,23736.31,23887.16,23992.26,24421.81,25182.65,25455.37,25449.13,25298.75,25085.63,25844.5,26369.63,26987.15,26908.84,27139.97,27439.31,27827.13,27991.42,27965.51,27900.36,27785.67,27687.42,28008.73,28347.96,29031.29,29616.71,29950.36,30199.74,30050.57,29722.78,29886.86,30043.03,30665.58,31407.42,31896.65,32429.96,32383.58,32224.16,32576.87,33304.72,34193.56,34933.07,34891.57,35092.28,35187.13,35563.23,36371.49,37128.81,37865.48,38218.79,38191.2,38165.55,37903.28,38050.53,38455.31,38930.81,39445.77,39792.41,39938.03,39883.28,39975.02,40254.88,40550.21,40857.78,41033.34,40995.22,41342.51,41772.42,42373.44,42866.27,42944.4,42964.68,42829.69,43255.95,43522.64,44066.96,44309.19,44580.27,44778.12,45007.81,45012.37,44998.38,45497.69,46186.8,46141.94,45207.95,44966.9,44944.01,45622.45,46555.74,46827.63,47369.24,47623.66,47645.37,48131.05,48931.66,49781.69,50442.53,51122.88,51708.49,51619.86,50891.88,51056.62,51295.8,52085.9,53395.5,53030.42,52724.78,51895.86,52154.77,52562.77,53214.74,54396.04,55668.04,56203.04,56371.5,56616.27,57377.36,58214.02,59229.41,60322.37,61450.74,62289.33,63030.82,63576.81,64514.91,64991.8684785992,65468.8269571984,65945.7854357977,66422.7439143969
394691,"Houma, LA",207,17934.8,18213.84,18745.18,19430.15,20219.65,20907.97,21516.98,21989.3,22533.5,22934.12,23209.56,23291.19,23292.45,23061.94,22801.03,22578.55,22417.38,22215.08,21990.77,21713.66,21499.06,21320.8,21195.96,21129.45,20967.78,20735.46,20519.98,20318.32,20101.66,19803.93,19565.51,19350.07,19232.84,19162.24,19224.65,19357.17,19519.29,19704.15,20043.37,20559.33,21072.82,21544.83,21827.76,21951.28,22198.68,22520.02,22886.01,23193.05,23367.81,23503.8,23530.02,23621.55,23715.01,23882.5,24000.22,24219.54,24371.9,24572.67,24752.68,24932.59,25260.31,25567.09,25987.12,26307.9,26678.59,26941.75,27390.01,27942.51,28536.63,29148.29,29897.37,30698.53,31457.05,32231.35,32799.97,33172.67,33496.87,33857.62,34173.67,34571.44,34822.3,35056.42,35167.83,35281.14,35658.98,36166.58,36384.29,36210.01,36363.38,36588.48,36925.02,37044.52,37040.2,37062.58,37109.38,37362.2,37450.24,37654.94,37812.55,38119.59,38237.16,38355.08,38311.6,38464.8,38568.6,38680.25,39981.63,40762.58,41361.7,40351.61,40393.15,41693.12,43135.37,45289.29,46384.97,46428.66,45956.92,46182.5,46962.21,48669.09,49228.26,49849.46,49160.32,47819.79,47058.99,46680.8,46917.18,47238.87,47343.01,47178.89,47243.95,47609.22,48324.79,49217.28,49683.98,50007.11,49735.26,49658.22,49128.1,48867.43,48929.78,49203.42,49341.96,48917.79,48257.51,47437.97,47306.38,47873.39,48306.89,48712.77,48513.37,47960,47504.5,47040.53,46838.01,46902.47,47201.9633262384,47501.4566524768,47800.9499787152,48100.4433049536
395030,"Rochester, MN",208,17582.42,17985.88,18225.43,18439.73,18695.33,18783.26,19112.14,19645.73,20306.5,20720.81,21087.84,21337.42,21609.91,21717.8,22100.62,22846.72,23451.27,24106.55,24314.77,24427.59,24815.03,25248.59,25671.38,25956.36,26088.97,26078.8,26134.26,26544.52,27041.09,27533.55,27950.09,28154.2,28573.32,28821.52,29245.21,29659.6,30120.13,30487.42,30722.11,30962.71,31593.62,32153.63,32658.56,32913.06,33266.17,33690.86,34047.23,34229.02,34232.68,34233.53,34264.46,34293.62,34548.65,34813.4,35368.7,35996.51,36354.33,36614.66,36429.35,36235.52,36196.73,36389.95,36904.07,37609.5,38189.87,38692.7,39031.53,39335.96,39906.12,40629.71,41348.46,41850.78,42231.31,42671.25,43333.27,44227.22,45368.45,46424.48,47221.38,47574,47896.51,48224.9,48231.38,48309.48,48675.2,49190.29,49707.21,50098.47,50468.91,50519.92,50525.82,50698.84,50994.37,51485.23,51807.74,52091.04,52457.18,52962.33,53311.63,53342.69,53580.42,53734.06,54185.63,54994.2,55275.39,55541.51,55409.25,55588.33,56017.12,56304.54,56692.07,57157.87,57869.29,58870.97,59370.75,59360.6,59435.87,59813.38,60497.67,60982.94,60543.92,60176.45,59706.09,59693.24,59744.48,60317.2,60544.63,60710.1,60839.72,60808.76,60798.18,60904.26,61459.44,62134.67,62877.65,63803.5,63769.83,63852.6,63375.09,63509.19,63841.35,64357.74,65198.38,65918.18,66565.21,66943.83,67547.44,68168.08,68569.71,68877.28,69356.29,70114.25,71036.71,71714.29,72265.44,72923.34,73462.4619688716,74001.5839377432,74540.7059066148,75079.8278754864
